#{"t_start": 1764997027.529922, "env_id": "Ant-v5"}
r,l,t
1049.168177,1000,7451.878585
1160.270713,1000,7455.198377
1258.751769,1000,7458.514982
1273.763705,1000,7461.707674
109.710128,93,7462.53653
1049.645303,1000,7465.86635
358.740849,258,7467.122046
1093.799366,1000,7471.118645
830.862295,720,7473.494894
1015.947755,1000,7480.809767
450.034902,375,7482.359671
1269.574031,1000,7485.660398
1204.964535,1000,7488.992552
248.224378,236,7490.180545
557.50441,510,7492.066024
981.211245,902,7495.163823
1216.458154,1000,7498.343815
1218.88189,1000,7501.647684
1018.568233,792,7504.315233
1258.247429,1000,7508.292298
1176.966587,1000,7512.398361
446.802011,420,7514.142405
906.022817,752,7523.074494
1169.946239,1000,7526.315685
1135.922884,1000,7529.657257
1020.623216,845,7532.472467
1196.478689,1000,7535.793209
1165.204257,1000,7539.085526
1047.254571,1000,7543.127683
1040.420261,1000,7546.411076
741.403428,1000,7549.547179
945.501849,1000,7552.934959
832.938606,1000,7562.563827
716.757483,1000,7565.852571
298.260822,230,7567.093543
433.469776,408,7568.626619
1066.458705,1000,7571.85318
1045.619878,1000,7574.984935
682.522511,627,7577.100646
17.014828,26,7577.823119
1034.900168,1000,7580.988059
1083.528708,1000,7585.046777
1100.522808,1000,7588.335015
1141.366308,1000,7591.643366
980.900024,922,7594.733849
873.80684,1000,7603.711453
210.772305,251,7604.973649
1029.392022,1000,7608.250391
1176.254453,926,7611.148981
227.25179,219,7613.049712
235.014194,208,7613.978772
1162.763137,1000,7617.224536
145.014321,146,7618.20259
905.101156,1000,7621.532805
85.951967,91,7622.410717
163.428219,151,7623.315128
82.231692,87,7624.127035
346.90853,277,7625.395311
440.256273,405,7626.880315
1231.316535,1000,7630.82161
59.005524,75,7631.09469
868.603997,1000,7634.737443
471.190729,446,7636.59518
1066.968191,1000,7639.783894
435.156932,446,7647.493288
541.032382,601,7649.658926
35.93234,35,7649.718324
939.862409,1000,7653.250366
364.328485,410,7654.870706
978.185821,1000,7658.246548
101.804382,100,7658.414451
318.824936,391,7660.088992
290.598265,302,7661.371225
334.061832,300,7662.672849
27.745376,27,7662.718451
887.007075,1000,7666.35403
840.802943,1000,7669.722655
847.031455,1000,7673.775877
28.263361,26,7673.820353
26.781868,34,7673.877685
80.115431,91,7674.867847
55.284983,64,7675.6747
814.822785,1000,7678.810439
50.963671,61,7679.47913
68.542315,71,7679.597795
919.832438,1000,7684.213232
23.988152,37,7684.899816
39.004024,65,7685.007012
49.986779,80,7686.460068
40.813189,52,7686.547019
100.361532,110,7689.370917
392.040288,445,7691.034739
307.919111,350,7692.431653
868.856515,1000,7695.825979
93.237157,121,7696.73875
185.572913,194,7697.759951
91.745689,109,7699.200884
71.237725,85,7699.902775
82.441859,61,7700.00844
552.075576,534,7702.5283
490.538899,452,7704.213194
68.608591,90,7705.035567
977.968835,1000,7708.319807
1001.157403,1000,7711.391045
149.564824,127,7712.223224
767.391442,726,7714.707625
572.565806,490,7716.617789
233.96984,231,7717.759253
76.284131,96,7717.916931
405.807586,378,7720.033527
137.622939,105,7720.830966
623.247219,525,7723.381807
267.155786,219,7724.468789
405.840432,352,7726.015357
176.048086,137,7726.953598
504.551646,490,7728.844638
414.904904,468,7730.543919
518.881679,459,7734.275527
265.406546,243,7735.470999
341.280723,318,7736.732529
108.367102,99,7737.417459
218.126243,248,7738.667129
671.801447,739,7741.271071
146.735156,190,7742.159495
136.489248,137,7743.032459
917.622349,975,7747.034544
55.620462,59,7747.134093
813.928641,797,7750.58793
325.506459,292,7751.748389
18.898375,22,7751.785208
64.473545,66,7752.530952
25.434517,26,7752.574718
20.325724,26,7752.618672
65.78915,52,7752.705639
870.882989,1000,7756.391613
899.594964,1000,7759.806901
934.987754,1000,7763.943787
946.023381,1000,7767.294688
1010.681508,1000,7770.603422
116.009001,92,7770.758155
978.651388,1000,7778.228012
929.471197,1000,7781.574717
461.068188,470,7783.471476
944.457613,1000,7786.724813
96.966581,81,7787.474697
1025.581939,1000,7791.609452
109.586204,107,7792.431121
216.887118,230,7793.465558
635.386337,622,7795.668247
480.3446,493,7797.471198
336.751434,347,7799.023142
917.272617,1000,7802.342373
956.147721,1000,7805.502569
990.600877,1000,7808.893248
892.5972,1000,7817.764534
931.230051,1000,7821.047165
967.836982,1000,7824.378853
621.390839,527,7826.340082
401.659076,383,7827.917169
986.635608,1000,7831.264566
1066.721042,1000,7834.375831
666.289051,724,7836.972875
951.50005,1000,7840.319796
975.898651,1000,7844.416624
132.817272,168,7845.344588
921.395102,1000,7848.743335
1010.597304,1000,7852.00212
1034.160033,1000,7858.707489
968.063616,1000,7862.042691
935.674451,1000,7865.285371
299.68576,303,7866.586767
63.910617,53,7867.341896
902.625355,1000,7871.41951
20.351733,18,7871.450508
979.906441,1000,7874.804869
417.444027,446,7876.403848
36.951764,38,7876.467828
198.601441,188,7877.573729
186.748224,191,7878.511482
1091.690684,1000,7881.768666
464.238554,503,7883.60861
52.009029,42,7883.680152
375.04308,319,7885.503022
81.653366,99,7886.320312
171.900915,213,7887.274479
296.631457,279,7888.521366
973.527868,1000,7891.654375
604.794848,483,7893.505549
38.632206,40,7897.543799
1023.126571,900,7900.834224
408.353857,428,7902.699441
302.213656,300,7904.010953
911.210097,1000,7907.302342
1127.345946,1000,7911.359605
1064.667628,1000,7914.588975
848.011845,786,7917.252411
38.822529,54,7917.343384
1021.292303,1000,7921.672691
972.579803,1000,7925.109858
929.659331,1000,7928.373816
1021.989526,1000,7931.399392
443.925578,393,7933.055027
275.960699,321,7940.824614
202.041305,183,7941.866778
56.023943,54,7942.521745
1015.977415,1000,7945.837797
353.317763,307,7947.026123
940.328549,1000,7950.378594
973.264986,1000,7953.751717
610.972717,635,7956.102251
980.224398,1000,7959.172926
1100.802162,1000,7962.505547
1019.066029,1000,7965.797111
67.071443,74,7966.557689
1199.29418,1000,7969.609856
978.078702,1000,7973.719798
112.597891,107,7974.46927
995.536503,1000,7982.58552
1019.348739,1000,7985.866835
1055.185733,1000,7989.100901
1092.18521,1000,7992.293209
977.04246,1000,7995.609588
1031.900049,1000,7998.897229
1013.308168,1000,8002.178191
989.797481,1000,8005.479959
638.696725,519,8007.424147
281.89352,259,8008.634404
1126.870749,1000,8011.921585
232.051533,222,8012.995204
820.553504,750,8021.2449
980.588728,1000,8024.628459
580.028353,518,8026.625548
991.66745,1000,8030.028676
969.847183,1000,8033.333457
931.791979,1000,8037.217054
968.290197,1000,8040.522918
968.387643,1000,8043.775846
1000.431889,1000,8047.221802
1027.972434,1000,8050.534941
1059.408876,1000,8053.683123
957.922994,1000,8062.306644
93.709029,84,8063.118155
1043.304948,1000,8066.355446
993.975482,1000,8070.367337
1019.753109,1000,8073.57273
1101.288246,1000,8076.768443
1106.440649,1000,8080.087107
780.36807,709,8082.630031
319.231566,255,8083.782589
474.446471,433,8085.536984
973.488116,1000,8088.952993
292.779588,251,8090.108654
1047.522462,1000,8093.394084
921.293356,1000,8102.168074
956.074975,1000,8105.385015
1071.128414,1000,8108.680667
1027.400646,1000,8111.998928
1140.846549,1000,8115.284908
1082.945249,1000,8118.356134
999.24642,1000,8122.348822
1011.891044,1000,8125.579511
1066.248232,1000,8128.94908
993.426386,1000,8132.222114
1053.535371,1000,8141.729044
1115.91642,1000,8144.947833
1115.406264,1000,8148.128373
1107.556185,1000,8151.472089
1070.356747,1000,8154.753441
1103.614322,1000,8157.933437
1067.377632,1000,8161.450772
1150.926373,1000,8165.145782
970.623164,1000,8168.440607
1135.512031,1000,8171.737483
1019.204768,1000,8181.546494
1010.10158,1000,8184.723104
1034.855221,1000,8187.886497
1135.467341,1000,8191.182034
1028.972354,1000,8194.543185
1013.739573,1000,8197.868032
920.14477,1000,8201.06086
909.932101,1000,8204.315502
1005.97956,1000,8207.573744
1043.247735,1000,8210.939009
1069.757487,1000,8221.383123
1048.170425,1000,8224.657634
756.73856,782,8227.385119
1041.417205,1000,8230.49167
1083.434741,1000,8233.767068
1045.665244,1000,8237.007226
1057.691851,1000,8241.040055
996.516815,1000,8244.379158
995.482041,1000,8247.514851
970.750027,1000,8250.862465
955.292924,1000,8260.565115
984.635758,1000,8263.869357
972.499839,1000,8267.252622
990.468217,1000,8270.522898
960.937869,1000,8273.718339
986.708123,1000,8276.951454
993.965525,1000,8281.039362
1071.185812,1000,8284.438204
956.930692,1000,8287.806873
906.168815,1000,8290.966246
900.019231,1000,8300.827296
876.137372,1000,8304.157536
941.658973,1000,8307.489844
958.080668,1000,8310.756398
769.497714,844,8313.400529
891.257489,1000,8316.677937
931.441267,1000,8320.205504
914.094694,1000,8323.938905
916.254549,1000,8327.178976
1001.678367,1000,8330.368863
1003.09059,1000,8340.051045
969.710907,1000,8343.380567
965.855612,1000,8346.686338
932.680921,1000,8349.989202
971.052237,1000,8353.141629
991.38314,1000,8356.368121
1010.198533,1000,8359.63198
1009.743084,1000,8362.922772
1103.753375,1000,8366.246822
1099.262138,1000,8369.357554
1052.242865,1000,8380.638314
1054.732048,1000,8384.657322
980.913603,1000,8388.708627
990.583909,1000,8392.81708
1144.214044,1000,8396.819051
1048.172883,1000,8400.762385
1074.944931,1000,8404.695717
999.366528,1000,8408.814101
1092.340762,1000,8412.868118
967.626032,1000,8416.903706
1108.265705,1000,8427.941611
1104.922748,1000,8432.035972
1071.985789,1000,8436.055411
509.973237,495,8438.717524
998.601026,1000,8442.070106
1123.33776,1000,8446.115173
1083.809844,1000,8450.028699
1021.770833,1000,8453.909619
1002.134188,1000,8458.002994
993.267662,1000,8462.111655
954.368301,1000,8466.043955
963.161257,1000,8477.024336
1070.874199,1000,8481.097133
15.825847,22,8481.135169
1058.507938,1000,8485.209441
1054.422224,1000,8489.215505
296.626301,290,8490.459269
1018.508609,1000,8494.285764
1049.684074,1000,8497.663485
1096.558283,1000,8501.020406
1227.207224,1000,8504.298585
913.644821,759,8506.799527
1198.459366,1000,8510.174535
864.994208,1000,8518.788053
1013.423435,1000,8522.094587
846.515929,1000,8525.427464
397.259619,439,8527.053591
840.681413,791,8529.651595
879.865538,1000,8532.968433
917.175998,1000,8536.327692
1012.427667,1000,8539.645204
1048.916427,1000,8542.864316
881.637092,1000,8546.005998
830.652585,1000,8549.416754
937.445608,1000,8559.356464
870.679949,1000,8562.77652
907.333975,1000,8566.179576
1036.80504,1000,8569.207069
892.549828,1000,8572.57415
956.687345,1000,8575.892328
916.56785,1000,8579.342773
960.268913,1000,8582.749091
882.045428,1000,8585.871496
1128.488322,1000,8589.236768
1051.377915,1000,8599.082326
941.287833,1000,8602.410643
1050.764429,1000,8605.766353
1016.856866,1000,8608.946678
1034.646283,1000,8612.138031
979.672332,1000,8615.412999
977.855233,1000,8618.716859
1003.651151,1000,8622.090775
1003.180416,1000,8625.354203
901.043249,1000,8628.608535
913.474319,1000,8638.441136
1090.663141,1000,8641.66
917.57129,1000,8645.061269
850.60768,1000,8648.44752
950.51802,1000,8651.618547
458.677868,433,8653.43363
181.99902,145,8654.349599
184.86437,186,8655.325091
904.209852,1000,8658.62901
886.282335,1000,8661.867545
896.682382,1000,8665.261741
926.213089,1000,8668.683254
927.553818,1000,8678.493426
101.540493,109,8678.679874
972.947725,1000,8682.008049
1043.940682,1000,8685.319835
1036.298876,1000,8688.752545
928.649383,1000,8692.033778
1003.204994,1000,8695.099553
1094.023865,1000,8698.377831
997.412094,1000,8701.601997
1076.079393,1000,8704.947769
1046.04498,1000,8708.276577
1012.225249,1000,8717.790847
1072.273168,1000,8720.901569
1018.537314,1000,8724.140343
1131.780337,1000,8727.422251
1124.845737,1000,8730.69567
1139.446305,1000,8733.853958
1111.598235,1000,8736.862204
925.766789,855,8740.533001
131.65061,120,8741.40415
170.616318,135,8742.219785
289.027411,241,8743.359918
269.918138,211,8744.533706
241.877991,224,8745.529923
1058.477591,1000,8748.582127
924.694802,1000,8757.553362
621.30532,555,8759.436102
920.036366,1000,8762.590065
985.138577,1000,8765.87936
582.332937,456,8767.567464
533.259214,437,8769.285977
976.644713,1000,8772.595303
1067.387538,1000,8775.723628
762.231837,581,8777.703531
300.098651,223,8778.775056
1165.768502,1000,8782.182766
990.073791,1000,8785.786088
931.780928,1000,8789.099086
158.626147,147,8796.302127
952.42284,1000,8799.534673
1153.823194,1000,8802.828957
1191.057668,1000,8806.157951
1123.117411,1000,8809.44786
938.913354,1000,8812.67962
915.306669,1000,8816.042866
1104.093726,1000,8819.395956
915.268875,1000,8822.906459
939.573666,840,8825.692875
1150.731951,1000,8829.162011
893.154404,1000,8838.244265
982.843837,1000,8841.601476
959.432576,1000,8844.912968
1140.151554,1000,8848.145694
1186.086658,1000,8851.306787
1243.609789,1000,8854.395084
1186.017782,1000,8857.675843
1210.044709,1000,8861.003152
1237.74969,1000,8864.278443
697.79099,624,8866.328474
1142.533866,1000,8872.738484
1087.107574,1000,8875.995868
982.070597,1000,8879.464588
1026.078368,1000,8882.822185
977.489907,1000,8886.070672
984.705576,1000,8889.291765
1029.423815,1000,8892.533575
1087.15686,1000,8895.855839
1021.476094,1000,8899.204542
909.488685,1000,8902.473939
966.49954,1000,8912.043335
988.384816,1000,8915.320837
980.191836,1000,8918.557024
936.805752,1000,8921.963251
908.656048,1000,8925.318259
997.201892,1000,8928.347468
956.151991,1000,8931.751344
990.958825,1000,8935.814712
956.607227,1000,8939.154237
998.68747,1000,8942.581101
970.11659,1000,8952.421205
1010.57163,1000,8955.568692
1006.468178,1000,8958.737269
951.072429,1000,8962.061807
958.71804,1000,8965.51552
919.496266,1000,8968.749889
966.924057,1000,8971.956105
986.588998,1000,8975.206171
1051.501082,1000,8978.439612
1015.881566,1000,8981.739797
966.266094,1000,8991.719206
1005.186763,1000,8994.954062
1018.687015,1000,8998.297118
989.618732,1000,9001.614688
1028.115217,1000,9004.948434
1033.593487,1000,9008.280862
995.424012,1000,9011.551416
1023.385654,1000,9014.724851
976.409219,1000,9018.754385
937.237465,1000,9022.070678
972.624788,1000,9031.878027
1017.906989,1000,9035.19962
925.531658,1000,9038.288274
916.221142,1000,9041.536459
925.863171,1000,9044.882965
955.371456,1000,9048.203978
932.189652,1000,9051.489377
971.647182,1000,9054.607087
961.67156,1000,9057.930225
974.148302,1000,9061.212623
839.089688,1000,9071.565036
1007.885946,1000,9074.87583
923.178348,1000,9078.199248
907.225194,1000,9081.419044
926.801445,1000,9084.621647
913.639004,1000,9087.947683
589.805457,660,9090.278929
914.705382,1000,9093.536365
331.83255,337,9094.991487
1000.546962,1000,9098.072098
529.519631,512,9099.932509
970.829669,1000,9108.257888
98.013941,87,9109.030717
416.027395,429,9110.664921
1098.174192,1000,9113.867479
968.535608,1000,9117.214012
1006.981098,898,9120.17414
1029.121333,1000,9123.422805
954.633307,1000,9126.49615
621.685609,562,9128.589971
1139.823603,1000,9131.835474
1143.54507,1000,9135.006075
664.591235,589,9137.142856
1150.290355,1000,9140.459838
61.095118,65,9140.570422
1130.680546,1000,9150.415019
1068.08188,1000,9153.662567
1183.39608,1000,9156.968004
1091.004367,917,9159.914007
1116.225185,1000,9163.173133
49.902655,64,9163.280311
1008.124837,1000,9167.065977
1127.454141,1000,9170.314103
965.228172,1000,9174.375324
1118.775674,1000,9177.647618
923.330635,1000,9180.839713
1074.81366,1000,9188.726631
674.185944,679,9191.148664
972.14634,1000,9194.35136
1261.55038,1000,9197.480127
425.078002,394,9199.077184
1060.438022,1000,9202.310338
162.510235,126,9203.139712
974.504439,1000,9206.435255
1054.7176,1000,9209.69653
194.866374,222,9210.657699
1203.082385,1000,9213.822102
1000.097589,1000,9217.052892
1115.57502,1000,9226.853389
1175.890331,1000,9230.133356
937.869449,1000,9233.283492
1092.044171,1000,9236.522489
1089.245849,1000,9239.795499
966.115143,1000,9243.152365
952.959022,1000,9246.4504
960.80363,1000,9249.682602
923.516449,1000,9252.986301
972.615785,1000,9256.211453
1021.640624,1000,9266.598413
1053.054323,1000,9269.890714
1006.633545,1000,9273.140249
992.591454,1000,9276.287489
966.204528,1000,9279.589478
1035.675653,1000,9282.883111
1078.935444,1000,9286.22969
1098.742819,1000,9289.53603
1138.551084,1000,9292.665281
1028.440898,1000,9295.96036
832.643359,1000,9305.715652
993.561521,1000,9309.08413
904.652231,1000,9312.434632
915.054553,1000,9315.417353
1001.762378,1000,9318.821056
1132.642576,1000,9322.065166
273.150898,307,9323.48994
1109.143816,1000,9326.657624
927.020411,1000,9329.991117
1065.608912,1000,9333.339696
957.769066,1000,9336.621745
1034.827166,1000,9346.293085
892.522065,1000,9349.44853
688.989366,796,9352.280354
1041.377737,1000,9355.2919
790.940856,726,9357.722835
1043.122081,1000,9361.081745
1138.269962,1000,9364.406265
1103.968065,1000,9367.633535
1050.240726,1000,9370.865576
1005.622256,1000,9374.090787
981.300444,1000,9377.326369
1139.181451,1000,9387.061965
615.307082,646,9389.334613
1163.48462,1000,9392.622405
27.875507,33,9392.678725
158.385054,184,9393.880388
138.440922,135,9394.680991
323.65856,306,9396.058352
272.148695,276,9397.326943
944.476071,1000,9400.632621
1023.966768,1000,9403.87333
441.423556,458,9405.597983
920.888985,1000,9408.876155
1034.939321,1000,9412.188899
1109.48318,1000,9415.488266
433.352223,382,9416.981172
925.893555,1000,9424.549821
779.119451,726,9427.10711
299.798691,274,9428.351273
1118.241318,1000,9431.588449
319.542496,297,9432.918541
1007.814939,915,9435.923234
331.109216,330,9437.363599
489.203007,452,9439.24816
763.031866,740,9441.806495
488.649194,482,9443.646692
388.664166,383,9445.247987
390.951824,377,9446.848683
953.081835,1000,9450.868688
386.796644,386,9452.427868
903.828743,1000,9455.742408
341.969854,338,9457.004332
874.928289,1000,9462.655164
694.714554,673,9464.987162
431.527603,451,9466.794858
28.799417,45,9466.870955
231.094733,231,9468.397013
207.157881,245,9469.661896
135.049939,146,9470.631685
73.756929,93,9471.433776
866.170823,1000,9474.761939
301.140433,315,9475.986616
57.581163,74,9476.738728
7.524442,18,9476.769191
401.065865,390,9478.131944
85.409473,115,9479.014229
248.139348,263,9480.247149
119.25249,124,9481.148684
28.936609,43,9481.221937
679.429891,1000,9484.652374
28.13652,39,9484.71921
227.54888,292,9486.383479
36.052587,47,9486.462452
112.985394,125,9487.762467
818.137283,790,9490.485535
80.32795,121,9491.341925
187.208079,193,9492.479933
236.059415,348,9493.91834
879.116575,1000,9497.103989
310.679696,351,9498.691104
372.488672,576,9500.973059
42.591245,52,9502.053789
312.984031,355,9503.403969
137.60026,135,9504.523166
54.90302,106,9504.702895
175.298177,193,9506.007
23.520021,34,9506.068166
130.492416,110,9507.858618
42.302779,46,9507.936747
105.177272,135,9508.981918
21.84055,30,9509.690661
35.09465,42,9509.765783
868.786135,1000,9513.186891
46.844922,49,9513.270223
130.491165,160,9514.395666
140.386147,137,9515.269446
60.021362,77,9515.536976
104.397813,129,9516.86605
296.450006,264,9518.074631
909.43305,1000,9521.370938
326.890259,370,9522.88172
85.119475,112,9523.756849
796.249788,736,9526.098038
46.870475,57,9526.334841
918.020096,1000,9530.778234
1023.796471,1000,9533.982465
797.063618,721,9536.345967
495.046687,436,9538.055989
1009.216047,1000,9541.214623
732.963272,600,9543.449536
701.579248,589,9545.699262
76.719144,81,9545.836139
1074.833437,1000,9552.584976
458.71817,432,9554.470071
482.675518,409,9556.151175
192.953548,175,9556.907372
934.285512,1000,9560.261255
910.968625,1000,9564.32587
1035.076076,1000,9567.572087
440.827053,387,9569.206176
350.943436,308,9570.560675
463.842302,426,9572.239506
285.984749,269,9573.522493
1007.929785,1000,9576.809891
970.866372,1000,9580.130427
532.990514,481,9582.016243
271.38521,313,9583.20845
100.629991,92,9583.950873
276.443347,263,9585.213639
122.812598,127,9586.007973
272.424471,275,9587.294247
529.268022,525,9591.803724
269.862127,286,9593.020175
129.605753,140,9594.185288
192.158032,195,9595.092275
15.796151,19,9595.124706
156.105138,149,9595.901605
126.684474,148,9596.866435
53.290978,62,9596.971574
382.628291,376,9599.008117
238.008165,261,9600.244593
904.95284,911,9603.313234
943.568127,1000,9606.722205
240.062925,320,9608.077023
946.136918,1000,9611.379066
573.128173,626,9613.572539
271.409104,325,9615.026397
961.342996,1000,9618.169871
850.625001,1000,9621.506681
442.289401,437,9623.217429
895.053573,1000,9626.465729
319.954098,397,9632.090302
832.210633,1000,9635.213004
972.552815,1000,9638.52277
164.315119,192,9639.606722
37.482169,43,9639.680107
93.356236,115,9640.791548
945.671463,1000,9644.125393
116.788678,128,9644.930535
837.131441,1000,9648.232397
916.639315,1000,9651.238773
1066.975686,1000,9655.393052
920.235002,1000,9658.711563
131.834587,148,9659.668076
881.407015,887,9662.541038
1043.261758,1000,9665.816355
957.674777,1000,9674.117439
664.569161,693,9676.438115
355.648769,387,9677.999955
977.6153,1000,9681.367827
1030.261414,1000,9684.784113
796.844384,822,9687.503671
996.135168,1000,9690.740408
474.185849,516,9692.679425
454.600799,438,9694.483499
187.732614,214,9695.540232
928.384043,1000,9698.833756
960.476794,1000,9702.190648
125.867105,129,9702.967258
379.134717,344,9704.507024
907.249415,1000,9713.506397
921.859315,1000,9716.825843
930.780441,1000,9720.203031
922.726567,1000,9723.662506
922.514215,1000,9727.171586
234.937051,218,9728.087742
922.791993,1000,9731.29706
967.1011,1000,9734.75936
948.522479,1000,9738.118731
947.897793,1000,9741.400414
1013.370529,1000,9744.652705
1004.547042,1000,9753.45311
959.538099,1000,9756.895088
96.747965,103,9757.797111
935.619098,1000,9761.12341
649.508944,591,9763.139266
932.294791,865,9766.035437
155.089542,181,9767.174
755.989197,1000,9770.473834
994.486502,1000,9773.826461
1156.919061,1000,9777.978242
920.138904,1000,9781.329078
990.377352,1000,9784.467162
62.491547,124,9785.361254
777.221917,560,9787.530951
848.919042,1000,9796.015012
694.430647,604,9798.128939
1053.595172,940,9801.308811
218.178756,238,9802.429904
55.368223,55,9802.522795
1069.938501,1000,9806.406993
653.503108,527,9808.31812
521.683874,472,9810.14018
686.137148,777,9812.734055
951.297253,1000,9815.963815
42.023925,37,9816.595009
907.165217,1000,9819.852849
1144.510859,1000,9823.095987
1079.913187,1000,9826.395505
1116.725346,1000,9835.300214
946.207465,1000,9838.625855
1085.814499,1000,9841.90958
946.079418,1000,9845.106273
819.216076,726,9847.682946
222.591601,244,9848.847327
418.599198,329,9850.440831
974.896342,1000,9853.53786
860.305509,762,9856.190986
1008.17092,1000,9859.336242
962.528584,896,9862.291744
996.648621,1000,9865.563366
902.831372,1000,9873.227472
474.01617,387,9874.799073
1033.596411,1000,9878.12433
967.570066,1000,9881.248079
952.153414,1000,9884.616923
1046.342469,1000,9887.986395
1006.989844,1000,9891.460134
1027.62173,1000,9894.712246
1175.017055,1000,9897.847765
1043.089173,1000,9901.205028
1131.221052,1000,9904.488224
1005.227401,1000,9914.18474
946.279748,1000,9917.492178
991.873824,1000,9920.830409
820.392608,1000,9924.026134
914.744104,1000,9927.29529
920.989762,1000,9930.599219
927.394427,1000,9934.658334
946.936694,1000,9937.968713
931.758252,1000,9941.112525
902.504557,1000,9944.400543
943.437127,1000,9954.210062
944.501383,1000,9957.559044
1059.095165,1000,9960.963476
932.389196,1000,9964.058348
103.543388,100,9964.892037
953.783509,1000,9968.15982
897.096376,1000,9971.566254
873.692316,1000,9975.019996
897.732746,1000,9978.325491
918.84733,1000,9981.586759
938.588175,1000,9984.884829
933.566586,1000,9994.790224
929.902641,1000,9998.117877
953.301904,1000,10001.432666
1028.719567,1000,10004.624933
1106.166367,1000,10007.922279
1179.972553,1000,10011.177165
1302.8798,1000,10014.477935
1097.726783,1000,10017.754138
1075.599786,1000,10020.949829
1188.670753,1000,10024.361751
1101.877993,1000,10034.12619
1136.088678,1000,10037.529314
1134.294809,1000,10040.878457
1092.822182,1000,10044.173228
343.16364,266,10045.381616
927.447906,1000,10048.533496
1095.145169,1000,10051.817762
1167.084162,1000,10055.141358
854.177847,675,10057.515686
907.65539,1000,10060.870003
964.792534,1000,10064.316078
913.412225,1000,10073.062294
944.702992,1000,10076.496303
1162.905574,1000,10079.764052
934.035682,1000,10083.189807
535.18417,430,10084.971939
1221.06653,1000,10088.206092
1108.99828,1000,10091.480589
1267.797905,1000,10094.765128
378.924134,308,10096.151664
975.890105,1000,10099.564559
971.106592,1000,10102.818537
1209.485652,1000,10110.446778
1158.88041,1000,10113.707316
183.730451,173,10114.629492
1177.714359,1000,10117.9501
460.520063,358,10119.410291
1178.678592,1000,10122.53475
1075.692226,1000,10125.784491
849.444353,715,10128.348682
1009.163197,1000,10131.660872
909.478541,827,10134.456015
1112.34581,1000,10137.792665
993.433257,1000,10141.130549
997.040314,1000,10150.937777
940.464333,1000,10154.176203
1071.877253,1000,10157.402084
1036.6313,1000,10160.805456
1044.400674,1000,10164.273995
1005.817928,1000,10167.646014
1016.184002,1000,10170.935698
1034.568514,1000,10174.252264
1065.55778,1000,10177.588978
1048.389876,1000,10181.097462
1056.773454,1000,10190.908128
1064.042267,1000,10194.106834
987.468877,1000,10197.451192
986.084616,1000,10200.788237
976.79109,1000,10204.143731
944.779608,1000,10207.528893
992.667815,1000,10210.855144
1086.149194,1000,10214.174322
1101.94331,1000,10217.476986
1064.927518,1000,10220.803189
1067.831755,1000,10230.674906
1104.076402,1000,10233.909153
330.617386,301,10235.162165
1127.258189,1000,10238.524583
859.824234,738,10241.041517
1059.723115,1000,10244.287189
1133.282642,1000,10247.594353
450.925211,385,10249.195731
1046.215084,1000,10252.580384
1044.139478,1000,10256.054296
1071.52274,1000,10259.300429
995.99409,971,10262.433982
1077.394672,1000,10270.543499
492.023945,446,10272.2316
61.353028,56,10272.935809
991.017736,1000,10276.340602
1065.498062,1000,10279.679439
446.214809,408,10281.311594
997.617503,1000,10284.556669
977.522969,1000,10287.840631
113.5145,119,10288.665787
658.621109,627,10290.927515
160.249976,172,10291.950607
934.311337,1000,10295.145572
952.370188,1000,10298.366015
984.866563,1000,10301.712334
1061.012221,1000,10310.898074
673.538663,611,10313.046941
979.802597,1000,10316.310055
1072.027783,1000,10319.662942
954.721762,1000,10323.061376
1078.397941,1000,10326.469999
971.574737,1000,10329.923585
1036.459709,1000,10333.050286
972.974802,1000,10336.423003
981.025652,1000,10339.677111
988.771662,1000,10349.55162
935.040196,1000,10352.937103
1046.255104,1000,10356.121104
1107.869997,1000,10359.405391
1005.452617,1000,10362.623258
905.31231,874,10365.614696
1026.382004,1000,10369.078843
1012.761699,1000,10372.259041
1046.570344,1000,10375.430975
1017.411881,1000,10378.680338
704.345353,714,10381.255386
170.001304,186,10386.462361
896.804215,1000,10389.808969
922.493738,1000,10393.237607
100.551871,90,10394.014412
875.701005,1000,10397.189064
1068.54823,1000,10400.393553
67.529922,75,10401.108933
157.657894,120,10401.913466
563.340261,546,10403.745092
1040.233532,1000,10406.989325
1009.673407,1000,10410.212734
923.506227,1000,10413.335603
940.523482,1000,10416.742282
995.984535,1000,10420.066331
991.334316,1000,10429.048352
738.022135,1000,10432.362499
1022.229404,1000,10435.542189
932.318554,1000,10438.808054
934.220453,1000,10442.013002
1015.453509,1000,10445.363978
939.621758,1000,10448.660451
888.195577,1000,10451.943114
221.947416,214,10452.960569
912.049756,1000,10456.201429
804.597558,1000,10465.593111
129.229861,128,10466.501271
361.44363,385,10467.989118
433.722004,455,10469.675104
980.812466,1000,10472.971809
968.667842,1000,10476.254102
936.793602,1000,10479.670713
384.319541,380,10481.255253
1027.918646,1000,10484.510311
320.865782,290,10485.784925
1053.13577,1000,10489.155692
1027.536314,1000,10492.335526
938.990098,1000,10495.660803
1052.422359,1000,10498.831172
1129.278232,1000,10508.582249
995.309271,1000,10511.988445
1130.472229,1000,10515.268728
33.30559,35,10515.328315
747.526865,751,10518.070993
1072.234296,1000,10521.158684
1036.190903,1000,10524.487091
1010.261936,1000,10527.733209
991.045904,1000,10531.08976
1000.821031,1000,10534.375932
