#{"t_start": 1764808870.413026, "env_id": "Ant-v5"}
r,l,t
0.991238,19,298.912872
-22.393381,46,298.953507
-9.448593,30,298.981272
0.878488,18,298.996637
-33.695583,64,299.056373
-30.946026,32,299.086044
14.914279,42,299.128535
-15.538676,28,299.159554
-3.069847,10,299.168684
-9.970454,53,299.217447
-28.360599,32,299.247395
-7.466047,18,299.265434
2.663098,17,299.280802
-69.534868,91,299.363049
-5.12481,36,299.396295
-23.357952,100,299.492877
-13.303745,82,299.568089
15.583699,65,299.627942
-31.082795,76,299.703536
2.951186,14,299.716873
-13.738959,28,299.745858
20.76701,40,299.787498
-7.55241,14,299.800059
-9.706502,56,299.850274
-29.705416,60,299.903
-9.927537,29,299.928462
-29.996799,45,299.969072
-24.257061,29,299.995565
9.141383,16,300.009439
-11.770211,49,300.054915
-15.969989,31,300.084045
-6.596671,18,300.099934
-12.637491,53,300.1478
-19.727389,28,300.173985
-4.287233,15,300.191403
-0.498407,16,300.20856
-16.789615,27,300.233539
-10.688951,19,300.251404
15.225999,23,300.271777
-38.938479,42,300.309
-31.418427,54,300.3583
-76.998194,72,300.423754
-44.616734,78,300.493878
-379.501723,1000,301.738978
-14.961633,27,301.763626
-12.304565,58,301.817556
-10.850619,12,301.829543
-2.551096,31,301.857717
-4.354051,62,301.913413
-10.414541,33,301.943159
17.190118,26,301.967807
-6.877195,34,301.999838
-38.625149,57,302.05336
-9.046211,35,302.087027
-23.615519,53,302.135977
-14.562799,35,302.168137
-2.811261,13,302.18053
-2.755526,22,302.200616
23.130373,38,302.236379
2.902077,41,302.274988
1.30134,15,302.288262
-18.005007,18,302.305808
-7.355727,16,302.320173
-2.096655,22,302.340818
2.437348,18,302.356862
36.63181,50,302.402919
-42.008224,142,302.540479
-3.202031,22,302.561676
6.391683,13,302.573078
-6.022555,11,302.583385
-11.374795,29,302.611043
20.883037,30,302.639846
-2.531365,11,302.649875
24.849984,32,302.679514
-13.112725,53,302.728172
13.750729,21,302.747445
-13.451135,15,302.761248
-11.830822,13,302.773776
-9.374215,20,302.791855
2.345602,13,302.803977
-40.576498,27,302.829629
-11.008174,16,302.844197
-38.892601,70,302.909064
-4.31231,18,302.925165
3.613366,59,302.979123
41.687755,53,303.30567
-10.416536,50,303.359139
-108.749684,157,303.509533
-28.979729,37,303.543404
0.557487,17,303.558818
-24.672452,19,303.582055
-3.63076,20,303.601857
-2.333244,21,303.622529
-2.556329,14,303.63517
0.72774,24,303.657898
-4.303573,24,303.679389
1.502703,21,303.698674
-16.026857,20,303.71775
-13.677978,42,303.756654
-1.972786,52,303.804041
-37.157978,70,303.868105
-44.235909,70,303.932889
-7.70861,17,303.948498
8.815414,36,303.986947
-36.350509,92,304.100437
-11.968391,26,304.123435
-13.988051,71,304.188083
-32.940287,48,304.232279
-41.663207,68,304.312573
24.057635,39,304.361253
47.071298,81,304.444741
-21.870161,70,304.516568
8.056303,47,304.559372
4.346351,21,304.582583
17.35772,27,304.610515
-22.046365,40,304.6554
0.59047,38,304.690762
-48.337904,73,304.756667
-8.917803,21,304.776262
-4.491879,14,304.790661
-7.547954,27,304.820063
-12.830808,19,304.837004
-13.818775,12,304.84795
-3.388501,22,304.868881
13.745716,31,304.898891
-31.683033,35,304.931026
-108.647625,143,305.070809
-57.221266,62,305.142155
39.601424,43,305.186511
-24.170258,58,305.243284
-31.168479,67,305.304938
-5.053131,17,305.319365
-39.444316,43,305.669921
-15.384646,30,305.696606
-54.73093,55,305.74691
-49.456677,77,305.819535
0.415935,14,305.832192
-32.661555,25,305.859795
-5.751608,19,305.880462
2.157181,41,305.919439
8.192512,58,305.971974
1.020932,18,305.992272
-2.501617,78,306.0684
-32.900274,80,306.149614
-1.727802,19,306.166348
3.606276,35,306.198675
-11.685333,17,306.213954
-17.484354,32,306.243073
-10.047438,35,306.277445
-11.921877,21,306.299362
5.117385,38,306.336287
19.816635,69,306.402799
-14.169767,25,306.426708
-30.713685,46,306.469055
19.211132,39,306.506298
10.599043,15,306.520501
-409.752472,1000,307.714818
-9.051827,21,307.740797
-28.560357,36,307.780179
20.144036,92,309.737424
-16.792196,36,309.769575
-47.956154,90,309.853702
-7.42863,12,309.867932
1.544522,74,309.937887
-444.204996,1000,310.871092
-9.023856,25,310.893413
-35.750225,81,310.967794
7.863451,27,310.992091
-16.293975,24,311.013951
-61.577887,79,311.085203
-7.76284,44,311.125553
1.587546,16,311.140547
-6.699879,13,311.152113
-0.888321,35,311.184584
-34.176994,84,311.261324
-9.871764,32,311.29104
0.425047,50,311.335584
-48.404163,43,311.373362
-15.393535,14,311.387147
-26.305048,45,311.429751
3.549265,8,311.436845
4.662616,21,311.455639
8.40151,35,311.487953
-14.535911,21,311.507178
-1.076403,11,311.5179
-1.451588,19,311.535563
-15.127963,30,311.563481
11.462861,25,311.585724
-33.70012,34,311.616788
1.778224,47,311.929049
-1.804064,53,311.976968
-9.275924,33,312.007173
-15.495709,34,312.0388
1.627927,19,312.056122
-15.519857,26,312.080415
5.480201,24,312.101824
-0.542876,13,312.114147
1.013302,46,312.155407
8.220603,87,312.23491
-12.53686,18,312.251095
-27.773343,57,312.303042
-5.536996,36,312.335646
13.987736,42,312.373404
0.450104,12,312.384272
-6.823824,19,312.400586
-3.19632,15,312.414572
-26.564043,28,312.438444
-79.978614,64,312.496127
37.500255,65,312.554207
-6.61748,25,312.577706
-71.424021,138,312.703502
-0.878939,13,312.715578
-15.078058,36,312.74814
31.628656,158,312.892365
-14.329828,14,312.904809
-18.203408,39,312.940815
-32.148518,47,312.983559
-25.405244,77,313.077076
-20.874655,34,313.118296
-0.721962,23,313.150934
-55.955492,114,313.268317
17.651147,33,313.309199
-11.976127,38,313.357924
-18.10173,44,313.414268
-16.518545,56,313.474893
9.159499,14,313.487528
18.531008,29,313.51307
30.326708,39,313.547999
-44.815193,56,313.599746
-23.120641,26,313.623296
-8.530716,42,313.661711
1.962588,21,313.680025
-1.247929,14,313.693316
-354.078718,1000,316.847317
-12.219047,35,316.882545
-6.106714,11,316.893334
-14.021613,20,316.911971
0.124185,30,316.940178
-11.509123,59,316.99461
-0.936229,19,317.01163
-26.042716,41,317.052067
-6.54504,13,317.06496
-46.473491,95,317.151032
-21.140391,44,317.190545
-2.567378,13,317.201552
-6.57995,15,317.214628
40.05597,58,317.268029
-4.763734,27,317.29273
-10.527697,21,317.312563
-2.138903,49,317.3579
-15.668395,21,317.376668
-44.869895,62,317.433795
-9.413217,23,317.455431
-24.806888,47,317.498067
-3.345806,11,317.508538
-12.338976,57,317.564727
3.339677,12,317.576674
-6.276144,30,317.604264
2.922261,29,317.631551
29.282145,45,317.672629
-15.400601,21,317.690798
-8.576276,44,317.729966
6.746999,38,317.764697
-7.531477,49,317.808859
-7.785972,45,317.849479
-0.547509,12,317.860611
8.946327,18,317.878633
11.547829,66,317.93804
-14.612813,57,317.990473
-16.45105,32,318.290474
15.170405,21,318.310438
-7.308674,29,318.336318
39.763852,40,318.371973
-26.143976,102,318.464906
-2.523273,30,318.492082
-8.460086,54,318.541905
1.819212,13,318.55452
7.904078,20,318.572815
-9.22953,13,318.584576
-8.43362,29,318.611375
27.946511,63,318.66792
-3.907935,15,318.68243
-7.437672,33,318.71207
-4.825058,15,318.726195
-14.442082,22,318.74532
-10.474479,10,318.754918
16.446868,58,318.808688
-28.127223,79,318.880904
-15.325729,15,318.894956
-11.655474,22,318.91524
-6.697273,39,318.950888
-13.162779,54,319.000342
1.453842,35,319.031974
-11.8703,68,319.093891
-1.572588,14,319.10684
14.148967,61,319.163777
-6.43626,50,319.209437
-16.028129,39,319.245076
5.260402,22,319.2641
53.38342,113,319.36694
-22.500004,93,319.453617
2.314947,37,319.487429
13.090589,37,319.5207
-16.079435,93,319.605863
-16.419582,21,319.625046
-20.854478,56,319.676478
1.539326,16,319.690974
-395.575828,1000,321.074576
-14.108968,22,321.097576
-31.00421,53,321.147007
-24.46892,104,321.244428
-16.922505,31,321.272659
-16.855483,18,321.289076
-4.441058,37,321.322403
4.980866,30,321.349632
-84.859324,220,321.705102
-19.626734,21,321.724354
52.881937,76,321.793763
-23.259551,42,321.830939
-25.582815,47,321.873887
-1.504247,13,321.886407
-8.097748,19,321.904355
-14.724197,23,321.926828
15.077158,68,321.988864
-1.680705,16,322.003212
-7.90787,36,322.036427
19.154307,69,322.100495
-16.249106,55,322.15088
-15.681048,49,322.196999
-14.261006,32,322.226516
6.185558,66,322.288148
-3.916383,25,322.310974
-20.665551,44,322.352216
5.739082,44,322.392217
-28.647323,33,322.421388
8.939436,14,322.435277
-6.939649,56,322.486946
-10.293478,36,322.519862
-3.259471,9,322.528145
3.21791,30,322.555018
-4.778501,12,322.567789
6.849381,70,322.638261
12.024726,29,322.951857
24.02581,37,322.986482
-370.200998,1000,324.04894
-12.163022,14,324.068334
0.259439,34,324.112505
-9.432478,16,324.133412
-4.390568,19,324.159267
33.564927,63,324.242393
1.539594,20,324.268422
-68.114148,83,324.374111
0.056467,27,324.407603
-45.471586,44,324.462867
5.425253,68,324.529831
-12.94596,22,324.551651
-17.691273,55,324.60392
18.284518,69,324.676349
-3.874167,64,324.743437
-11.583198,31,324.772267
-4.03524,23,324.795876
-3.884692,32,324.825052
-3.397628,17,324.840646
-4.998325,29,324.867715
36.764248,72,324.932202
-385.699677,1000,326.163305
-15.692536,19,326.18014
17.114193,66,326.242494
16.319765,59,326.296097
-23.392274,58,326.348571
27.9853,39,326.383804
22.227284,53,326.431439
-5.075677,24,326.453264
14.922563,86,326.531418
-2.634796,30,326.558637
-8.923643,30,326.586808
8.82895,45,326.631109
-8.362624,45,326.671283
-6.644625,13,326.683218
-4.012084,20,326.702424
-16.45774,20,326.72059
18.995504,30,326.74784
-50.479676,31,326.775002
-8.274287,63,326.832542
-5.773662,56,326.883275
-27.393247,31,326.911666
-6.963793,11,326.921869
-13.728976,56,326.973976
6.194518,16,326.988985
20.055229,161,327.136152
2.9829,16,327.150552
-317.176049,1000,328.441632
-422.903983,1000,329.407989
-7.685917,18,329.423728
16.398494,29,329.451221
10.272189,23,329.471968
16.456817,65,329.533367
-307.772803,1000,330.855805
-312.632863,1000,331.821307
-15.150335,89,331.903022
20.977436,92,332.455734
-37.806676,32,332.484854
-55.666942,70,332.550625
10.201137,32,332.580347
13.411345,49,332.626307
5.628191,21,332.646544
-6.614338,76,332.717878
6.765214,74,332.785181
-18.781812,46,332.827168
-22.564378,50,332.872371
-2.157623,29,332.899795
0.807451,20,332.917746
-2.719598,56,332.969637
11.438342,67,333.22034
-37.730184,106,333.318381
2.64635,22,333.338855
-24.322311,47,333.382535
-5.340482,59,333.436545
10.043359,33,333.468314
-9.407689,28,333.494138
11.28016,33,333.524572
-5.713167,17,333.540568
1.632232,29,333.566897
15.103625,36,333.599807
-2.013101,11,333.61059
-7.407976,37,333.643683
18.589141,30,333.671787
-7.252444,14,333.68397
-201.356908,1000,334.946872
5.584362,17,334.961736
5.929688,36,334.994543
6.337702,13,335.006394
9.180979,26,335.030534
6.074621,56,335.084114
11.915881,25,335.110521
-40.427682,56,335.162873
-1.532092,15,335.176931
-39.47716,40,335.214118
3.775346,40,335.251533
-3.47898,24,335.273445
-89.447451,99,335.365481
-7.838391,12,335.376303
-18.600706,19,335.39413
4.839282,281,335.652127
32.141667,41,335.688285
-18.389298,83,335.763615
3.122113,25,335.78687
-59.93454,90,335.868342
34.253212,50,335.914565
-0.306205,45,335.955686
5.948398,13,335.967484
1.28269,20,335.985997
0.130712,36,336.017869
-25.026287,49,336.06367
30.647449,42,336.102112
-17.21414,47,336.145094
-1.550298,22,336.164471
-13.01784,35,336.197019
-78.535112,81,336.270687
24.351072,27,336.294545
-4.283232,32,336.324993
-15.422501,42,336.363756
-18.126815,94,336.449458
-8.411463,17,336.464298
2.858452,31,336.492285
-10.819339,31,336.520913
19.006171,69,336.583592
13.11189,24,336.607229
-15.000927,38,336.642873
-6.891709,17,336.658435
-5.860161,29,336.685893
-18.230231,27,336.710119
5.399972,69,337.044963
-53.66321,107,337.139647
5.213589,21,337.159069
-0.713275,27,337.181976
-0.120201,15,337.196163
8.392383,103,337.289674
6.337624,141,337.418976
-4.917328,33,337.449212
-7.988216,21,337.4696
2.364019,31,337.501664
-11.038924,25,337.526419
-14.748189,23,337.54935
-0.452057,39,337.586837
-2.854127,40,337.624763
-7.803942,86,337.705477
8.632241,68,337.767652
-13.31522,26,337.79094
26.911881,18,337.807597
8.520481,25,337.829851
2.527969,50,337.874943
-18.810225,19,337.892189
-14.657652,22,337.911107
-2.589243,19,337.929324
-12.329148,25,337.951211
1.517119,11,337.961993
-4.55971,56,338.012783
4.104276,19,338.029287
-20.923302,62,338.095469
-32.108313,61,338.155749
7.379611,22,338.176947
-18.39721,19,338.194752
-60.570154,206,338.384392
-2.499367,43,338.425503
41.692121,41,338.465172
19.562653,20,338.484635
49.869634,30,338.511925
-3.121094,96,338.606862
-60.273289,79,338.690886
20.065015,29,338.718739
7.399919,81,338.798216
8.06967,48,338.846506
6.764097,9,338.855125
-12.343403,20,338.87537
-4.399244,21,338.895472
2.421018,39,339.281255
12.304349,33,339.310877
-33.266605,51,339.357083
-5.727857,13,339.369485
25.036832,105,339.471287
16.570191,68,339.534351
-6.030215,12,339.546351
22.974511,57,339.601296
23.078075,95,339.701233
7.311074,59,339.757274
-3.747538,9,339.765117
45.518983,43,339.804372
0.282839,16,339.818102
-8.754899,52,339.866158
8.991,23,339.887402
-36.60497,136,340.011749
0.830226,103,340.106322
9.054584,20,340.124521
-50.962808,98,340.212184
-8.678777,23,340.233505
8.247674,92,340.31792
-277.992339,1000,341.725159
-13.933956,39,341.771093
-3.69898,50,341.825871
-1.35145,24,341.856628
71.430741,128,342.026835
-211.853366,1000,343.624849
15.902878,109,343.793076
21.07666,35,343.848686
-20.647878,42,343.916823
2.955376,24,343.952947
-11.237864,30,343.992676
9.711456,30,344.037061
-9.304219,65,344.132216
-2.377446,16,344.153081
2.435523,75,344.251005
2.840751,10,344.262907
34.048361,87,344.385953
21.717297,74,344.493943
-1.321353,67,344.577636
-6.999563,45,344.633149
-25.464696,97,345.379541
-26.782819,76,345.491471
49.448814,125,345.689711
-13.787745,17,345.718189
8.285329,104,346.29651
20.866855,57,346.381095
8.847905,35,346.438802
-13.742107,17,346.467873
-265.452428,1000,347.976296
-7.373278,24,348.01359
13.503476,56,348.115857
53.000307,114,348.314273
5.532656,39,348.377947
-7.727758,26,348.420924
-2.898603,15,348.444602
-9.719699,32,348.490777
-211.967632,1000,351.645521
-13.098883,19,351.669808
-0.126467,16,351.68845
-281.488883,1000,352.957607
34.508522,34,352.99462
-31.362185,68,353.072531
20.201061,26,353.10064
-248.498715,1000,355.604493
-103.205791,215,355.854279
-2.950478,14,355.869582
44.252389,40,355.910001
-44.17867,123,356.037777
-2.881071,13,356.051913
-7.721875,58,356.109929
-18.796167,116,356.227783
36.464622,45,356.273363
-43.545903,126,356.403027
1.531821,34,356.438446
-25.386893,26,356.464978
-148.204455,1000,357.775847
-12.870052,39,357.812723
-14.141332,50,357.858333
-63.057886,130,357.975422
18.200149,44,358.015353
13.982697,24,358.038041
-0.54148,78,358.111173
23.870219,95,358.198314
-2.180493,29,358.223989
-7.790236,21,358.243355
-171.252945,1000,359.535387
14.116976,51,359.586498
-4.419814,23,359.614202
11.870651,15,359.628023
3.527348,19,359.645881
-1.933306,109,359.746078
-32.323511,176,359.909532
-169.142302,300,360.23873
-1.973801,23,360.260383
45.423746,53,360.308995
-6.615198,21,360.328911
-0.758219,35,360.361677
1.139127,28,360.387124
-7.724578,52,360.435347
-158.664069,1000,361.430846
11.739475,40,361.483631
23.609012,29,362.093947
-14.291748,104,362.193973
12.342199,51,364.365865
-11.203705,59,364.42055
10.293519,27,364.453135
8.029658,24,364.480282
-155.624548,1000,365.51175
-33.694493,61,365.582164
7.232082,60,365.648616
21.851091,79,365.73141
6.941598,28,365.757317
-42.200543,85,365.83596
1.828715,11,365.848887
15.138354,71,365.92168
2.138011,15,365.935211
-21.45155,38,365.970888
-2.303834,15,365.984173
16.959783,24,366.006372
67.591961,127,366.135017
-2.512873,35,366.165994
7.181468,31,366.195333
-8.968263,20,366.220748
-2.78752,12,366.232063
11.779923,19,366.249111
-23.692421,78,366.600512
47.637348,138,366.729191
11.516867,42,366.775266
11.237519,35,366.808186
0.357114,12,366.820665
-26.695669,44,366.863282
-7.684779,84,366.958797
-86.078058,429,367.361425
22.534172,24,367.383797
6.149153,48,367.42937
9.07374,14,367.444332
0.405741,88,367.546078
-236.461611,1000,368.558477
31.458249,29,368.584829
-2.872714,41,368.902192
18.709024,80,368.978296
-152.996752,1000,369.956764
-32.630063,96,370.047701
7.745324,27,370.073426
3.883879,34,370.105725
-25.193398,25,370.127881
-210.56603,1000,371.429179
-41.764149,125,371.543507
10.955942,24,371.565867
-12.18179,25,371.5887
-6.995967,87,371.671321
7.566887,77,371.755594
-2.998608,21,371.777439
-3.115639,36,371.816635
-5.337183,18,371.836056
15.300717,62,371.899462
-12.183821,22,371.920875
12.717186,28,371.949791
-7.123361,37,371.987598
0.820472,40,372.029284
4.640308,34,372.062049
-18.999365,114,372.166217
39.936452,103,372.260918
-11.066481,29,372.287677
-19.329226,141,372.414547
22.956748,51,372.461113
0.418409,10,372.470349
18.892844,68,372.535355
-11.222401,28,372.56749
-8.780544,14,372.581695
8.567002,23,372.603047
8.560124,34,372.635148
-9.684452,21,372.654648
-7.564873,94,372.745046
-0.376809,19,372.767917
-7.542108,45,372.809991
9.823604,83,372.885898
8.702898,46,372.92966
32.723935,94,373.015558
29.44465,46,373.05688
-15.089335,135,373.47004
29.583813,84,373.552957
6.341726,40,373.590994
0.405616,24,373.612673
-16.986766,29,373.640587
-28.056437,47,373.6838
20.906893,184,373.865007
-191.96668,1000,374.83093
-2.353649,13,374.843182
1.652506,21,374.863022
-8.189867,68,374.929817
41.245629,56,374.991545
-7.888773,31,375.021131
-18.491371,64,375.079608
-133.558592,1000,376.634584
-0.51353,37,376.668844
54.721135,188,376.843343
11.583628,70,376.90839
-4.639816,15,376.92282
-143.829724,1000,377.857001
8.342169,28,377.883453
19.346101,126,378.279233
4.782325,29,378.306373
-0.612905,55,378.356885
-0.606202,8,378.364137
-5.965864,27,378.389571
67.5836,45,378.431459
22.210452,37,378.466087
-2.750964,22,378.485667
1.852718,40,378.522763
3.071532,11,378.532264
-4.106417,36,378.565047
-13.184465,14,378.577776
-211.327193,1000,379.553033
12.535814,57,379.605528
0.578304,15,379.623317
13.074478,24,379.653313
-24.717627,47,379.698136
-7.058061,19,379.716051
3.608988,27,379.74285
-30.024817,90,379.826926
44.679131,98,379.918245
-12.26885,137,380.069482
-38.183146,154,380.699199
14.402031,20,380.718311
-20.45684,65,380.779958
7.586783,13,380.792213
14.303622,22,380.812764
36.54776,77,380.884585
-6.2842,49,380.936687
9.319905,39,380.974853
-3.764885,25,380.998053
6.793464,27,381.023848
-25.555384,58,381.078744
-23.700714,33,381.112169
36.379467,38,381.147268
32.148318,33,381.177266
-8.543692,32,381.206947
-7.156346,17,381.22194
-16.320221,18,381.239375
-4.431008,13,381.251067
-43.441627,117,381.359349
-10.59477,28,381.384923
-29.530741,72,381.458537
16.658948,62,381.514441
1.896262,137,381.640625
1.13083,33,381.670583
9.875472,128,381.789795
1.250182,50,381.836126
41.122667,52,381.884297
-0.888839,28,381.910437
-15.418566,15,381.92483
-15.623996,33,381.955678
3.853166,78,382.026951
20.485909,21,382.047282
28.812542,57,382.100813
28.616768,45,382.141923
7.681695,37,382.176076
13.769882,65,382.244597
6.331758,49,382.290041
2.479918,25,382.314472
-4.324994,59,382.368605
4.845908,28,382.394876
-29.579144,98,382.508507
-14.262291,37,382.552148
-25.724485,150,383.030066
29.011023,32,383.060119
-13.485159,105,383.166307
-53.919593,149,383.303427
-66.737864,1000,384.250377
6.190974,17,384.26638
13.648158,93,384.349752
8.09345,26,384.382459
42.46524,99,384.489056
4.622869,44,384.52941
-107.187506,1000,385.915024
32.222298,145,386.064359
4.351844,59,386.12395
-41.329566,1000,388.380984
-11.410702,213,388.574248
-20.964508,127,388.983558
56.708814,63,389.049247
-3.689933,18,389.068184
12.124024,35,389.106526
13.726942,58,389.161466
-5.717025,35,389.194421
58.553103,58,389.247306
96.868909,105,389.343756
-20.773749,33,389.376395
8.377112,22,389.396725
12.699762,61,389.451533
-1.066972,12,389.462566
-76.243494,1000,390.44558
44.311609,40,390.482053
8.522407,45,390.530487
18.252059,21,390.549324
8.56993,22,390.569682
5.870787,23,390.591041
-19.355768,78,390.662212
-51.538297,212,390.886003
-14.141708,71,391.26427
-1.123407,20,391.281788
4.733429,35,391.313362
10.906499,184,391.479974
-5.669598,34,391.510378
14.966592,83,391.595457
-1.536926,13,391.607374
-3.868514,27,391.631593
-7.420111,57,391.685406
6.728624,44,391.725681
27.923932,46,391.767177
-8.070634,18,391.783862
-63.741931,1000,392.74332
23.537982,90,392.82529
9.5288,17,392.841006
-11.454995,27,392.865661
-13.832079,20,392.884416
-16.194919,23,392.90533
-6.658511,46,392.94764
-3.081407,13,392.959359
71.136744,81,393.034338
2.404406,31,393.063323
2.990076,28,393.088808
-2.507412,44,393.128286
-4.138098,20,393.147377
-12.854426,53,393.468152
4.697307,38,393.502855
-0.161945,52,393.549948
41.788989,66,393.611372
6.78117,70,393.674653
21.395552,119,393.791791
-4.282748,63,393.848901
1.154925,24,393.87187
-19.369414,264,394.115916
-6.46025,18,394.133039
6.309431,16,394.147205
25.74376,62,394.204695
50.803642,118,394.311069
9.266607,15,394.324366
-54.073397,1000,395.260209
-33.617611,1000,396.481097
-27.284204,81,396.555928
-2.063564,20,396.573575
1.125637,53,396.631956
4.262839,17,396.646993
8.297799,107,396.745691
5.877648,25,396.772902
81.403214,252,397.014203
8.543355,125,397.160793
13.009416,58,397.214366
0.803877,69,397.277642
18.641114,59,397.332718
2.109997,22,397.352148
-3.845502,53,397.401091
23.0379,99,397.490999
-4.516045,65,397.549673
0.545819,12,397.560266
23.230553,67,397.911216
-15.432753,79,397.982146
-6.57429,34,398.012902
6.115156,75,398.089842
70.599122,169,398.250478
1.529604,68,398.313137
-9.390978,35,398.349081
-39.155404,40,398.388833
29.514882,120,398.496913
6.834136,44,398.544154
-61.226454,160,398.69801
-24.058696,43,398.737919
11.537607,37,398.772496
-4.753462,109,398.881832
9.42489,43,398.925295
32.363139,174,399.098293
-0.096457,13,399.11327
12.879893,67,399.173351
40.992558,45,399.220008
-15.401512,1000,402.028283
17.463019,119,402.148106
10.3843,16,402.165748
3.621008,27,402.192994
0.928574,12,402.204746
11.886871,18,402.22318
-2.709224,192,402.412283
3.091138,17,402.428709
-0.695696,23,402.451748
-0.181365,24,402.474329
-10.873062,41,402.515986
12.775453,111,402.631247
18.115779,46,402.675605
11.883692,23,402.700609
0.682062,51,402.746705
-63.493639,1000,403.959394
12.09165,55,404.009049
2.765192,23,404.034102
2.964809,22,404.056878
-5.98915,13,404.068581
-9.437659,30,404.097214
-3.632147,27,404.12164
7.092867,41,404.159161
-11.341443,348,404.476908
16.98183,75,404.546561
-4.220421,19,404.562584
84.577569,134,404.683436
-45.241365,1000,405.817536
-1.149732,34,405.860584
62.753177,58,405.935164
10.208948,50,406.006283
-8.505608,18,406.030508
7.315494,23,406.061156
-11.301448,26,406.096262
19.015383,85,407.392336
44.498772,71,407.485001
8.818297,44,407.54199
37.502107,54,407.612785
25.890305,80,407.714447
-1.918287,29,407.751248
-2.612716,42,407.804473
23.715733,1000,408.997297
-9.332587,19,409.024812
23.80623,65,409.109963
-3.66137,12,409.125916
20.997847,29,409.162855
-33.022004,138,409.341015
35.002076,104,409.478456
1.776467,12,409.495624
19.722509,30,409.540551
2.74654,15,409.562173
-4.086192,116,409.720359
19.978233,18,409.743227
1.182078,119,409.888995
-109.611292,1000,411.655598
33.302751,63,411.718971
-5.566394,43,411.760385
43.408496,42,411.805013
57.720257,77,411.88354
36.742205,196,412.08333
6.069443,60,412.143624
3.650665,16,412.160513
12.272667,94,412.25622
-11.532722,49,412.306305
20.298927,87,412.393764
-12.746392,1000,413.899981
-36.25034,121,414.057618
0.740486,88,414.166004
-25.057793,136,414.328193
-6.121433,100,414.44555
61.169167,146,415.775228
23.605482,39,415.819325
10.374284,27,415.846813
22.806478,302,416.180452
124.125859,1000,417.722791
-9.428419,124,417.844055
75.329557,125,417.956897
20.589733,47,418.000255
-0.563337,41,418.038889
3.979441,57,418.091767
45.010465,79,418.16316
30.366317,57,418.214515
17.073486,55,418.278108
10.307032,52,418.338512
-8.228262,74,418.414278
48.840851,107,418.510943
98.081224,111,418.615996
19.374719,32,418.645557
12.694728,16,418.660431
4.458727,29,418.685937
-15.443621,26,418.710083
58.026917,1000,419.936357
14.523917,49,419.980945
2.051501,16,419.994656
63.96464,79,420.067157
12.576317,23,420.087463
-6.975614,103,420.187666
1.822137,38,420.222278
9.795457,18,420.239153
52.95026,1000,421.184809
21.325349,79,421.263017
-3.464773,39,421.298663
19.900356,33,421.627547
4.697841,16,421.642363
9.253089,41,421.678111
-12.445059,78,421.750741
-5.818352,16,421.77048
-41.185187,170,421.930653
10.710034,68,421.99336
-8.86938,237,422.234339
24.726089,101,422.332439
5.619357,31,422.362405
46.837097,50,422.407561
33.946505,35,422.438064
37.354228,78,422.509212
40.288053,73,422.575486
1.048006,120,422.693999
-1.235485,39,422.73191
9.629241,102,422.825489
32.919772,69,422.895746
6.191489,25,422.918814
34.531328,36,422.951207
22.917928,109,423.058244
35.257617,55,423.112777
-24.223503,193,423.292783
40.696022,77,423.364378
14.989683,139,423.490117
27.989927,216,423.99165
15.80892,41,424.032087
12.313832,23,424.054894
5.303495,11,424.066474
12.930947,197,424.253029
19.728655,90,424.33806
-22.20196,287,424.637283
6.788776,18,424.655057
8.705545,8,424.663174
-20.257434,36,424.697082
-5.293713,44,424.739581
-16.515979,137,424.878436
4.669542,38,424.916749
-3.269181,31,424.951157
36.654226,82,425.031914
0.900377,74,425.106417
5.449544,18,425.124467
23.442307,61,425.185587
27.896714,47,425.233089
35.014314,108,425.342298
-18.03581,120,425.463722
29.627412,46,425.509871
43.343199,52,425.561222
5.435606,27,425.586533
28.663723,65,425.651552
66.598994,1000,427.602001
-13.55848,81,427.677728
-5.153183,40,427.714436
3.795935,46,427.757366
-16.803457,14,427.77035
-4.106815,21,427.790864
70.316598,1000,429.820648
96.185054,78,429.903919
46.645281,50,431.03924
41.793569,197,431.301318
18.58405,84,431.409455
48.720818,52,431.476372
18.713915,21,431.509207
5.987559,46,431.569688
38.324828,83,431.676017
-2.856787,12,431.691607
1.836262,141,431.872866
69.446794,1000,433.209619
22.899507,78,433.308791
46.336904,152,433.493417
30.359837,1000,435.353981
17.147757,86,435.461998
-23.580872,58,435.539152
16.416652,22,435.569708
-5.763717,22,435.599729
2.050377,14,435.617733
-22.021715,43,435.675003
56.933853,119,435.834809
9.440526,14,435.853369
11.309442,17,435.875699
76.388554,58,435.949476
11.248323,63,436.031287
-27.527635,108,436.173152
13.783051,153,436.371162
35.215537,158,436.565356
39.166521,61,436.644657
18.061827,123,436.802656
136.65023,1000,438.714995
6.692147,33,438.75817
-2.395202,22,438.787163
19.98203,34,438.83097
-0.975742,80,438.934103
45.969875,99,439.061976
83.604291,145,439.257336
3.583763,54,439.32634
56.333561,1000,441.217218
10.452871,1000,442.51837
11.645082,36,442.566611
85.868888,113,442.719133
2.445853,170,442.944433
3.798699,21,442.973882
18.61607,27,443.011948
-6.04969,14,443.030246
8.937021,290,443.421549
61.405848,79,445.533992
1.443192,31,445.561035
17.362699,32,445.591522
26.093841,128,445.718258
87.836976,1000,448.595051
90.468278,1000,449.945699
10.773045,72,450.011903
50.697961,48,450.055802
-3.92267,23,450.077161
10.640041,24,450.099501
