#{"t_start": 1765339557.8015175, "env_id": "Ant-v5"}
r,l,t
3018.667817,1000,1598.694211
905.05041,302,1599.212539
2192.568252,801,1600.631611
3004.083561,1000,1601.463654
2981.590053,1000,1602.292397
2895.644779,1000,1603.370188
3212.450798,1000,1604.197043
3101.260733,1000,1605.273986
3001.813692,1000,1606.102813
3194.260432,1000,1607.184553
395.71874,132,1611.230297
2054.374682,1000,1612.06817
3107.050144,1000,1613.14999
3185.03115,1000,1613.976761
1101.150338,1000,1615.068741
742.816971,1000,1615.913224
2944.213386,1000,1616.991037
2774.399213,1000,1617.818655
2960.700086,1000,1618.898515
3033.155987,1000,1619.72878
3005.11407,1000,1625.173328
2647.16469,854,1625.882879
3053.316122,1000,1626.959745
3052.51199,1000,1627.788658
3059.465156,1000,1628.868647
1320.643428,1000,1629.710421
2870.311571,1000,1630.791945
2137.48469,717,1631.388424
3040.107813,1000,1632.467569
2930.974833,1000,1633.295979
2944.954111,1000,1634.372739
1041.615298,341,1634.655605
3035.130437,1000,1639.852316
2959.562927,1000,1641.418576
1521.341869,481,1642.102246
1006.144602,1000,1642.942955
3130.752651,1000,1644.019065
2707.848749,1000,1644.847642
3426.697056,1000,1645.925733
2920.665656,1000,1646.754952
2868.873107,1000,1647.835552
2903.722444,1000,1648.669596
2849.455318,1000,1653.900103
3110.311875,1000,1654.728378
3115.585225,1000,1655.804527
3068.627156,1000,1656.634925
3324.611461,1000,1657.717064
3155.380402,1000,1658.547854
2867.268946,1000,1659.638134
1352.411068,1000,1660.475284
2643.416345,1000,1662.296513
338.283412,121,1662.396783
3285.102485,1000,1663.223121
3181.679383,1000,1668.666713
3381.721704,1000,1669.495469
2386.338872,789,1670.397663
2922.290333,1000,1671.226262
3026.870517,1000,1672.304998
3232.957705,1000,1673.134919
3083.580099,1000,1674.214278
3153.168246,1000,1675.043207
1988.156338,626,1675.561238
3323.350446,1000,1677.361792
3184.083178,1000,1678.190265
3065.576917,1000,1683.648631
3205.465137,1000,1684.477422
3159.244173,1000,1685.565567
3403.24102,1000,1686.392904
3098.498046,1000,1687.482452
3258.672036,1000,1688.313338
3255.910735,1000,1689.400105
3152.332967,1000,1691.005053
1002.658891,355,1691.304562
3302.22571,1000,1692.394454
3136.974613,1000,1697.610363
3044.15982,1000,1698.698518
3302.875866,1000,1699.527985
821.856715,251,1700.000684
3305.632048,1000,1700.83118
3151.797196,1000,1701.922762
3329.789165,1000,1702.756249
3028.473648,1000,1703.586951
3269.173424,1000,1705.41265
3154.562838,1000,1706.241151
3110.071865,1000,1707.330492
3290.750935,1000,1712.541575
2908.753678,873,1713.524358
3062.259696,1000,1714.352044
2620.665238,802,1715.27803
3089.676639,1000,1716.108101
3163.932921,1000,1717.199763
3282.032425,1000,1718.805667
3250.853625,1000,1719.891979
3270.657196,1000,1720.718842
3271.038118,1000,1721.806008
3298.182525,1000,1726.999686
3257.582351,1000,1728.087924
3282.305135,1000,1729.691564
3187.269246,1000,1730.779269
3328.445016,1000,1731.611465
3161.104042,1000,1732.70124
3451.343787,1000,1733.533826
3243.257957,1000,1734.635481
3370.808496,1000,1735.465273
1549.641137,466,1735.851132
3413.092996,1000,1736.937205
1058.79837,1000,1742.150513
3481.738576,1000,1743.233253
2840.731302,1000,1744.063097
3302.94883,1000,1745.141288
3362.012439,1000,1746.745166
3240.737785,1000,1747.823661
3347.175741,1000,1748.654922
3063.368317,1000,1749.731834
3319.532529,1000,1750.56062
3273.489162,1000,1751.651138
3315.029884,1000,1756.870234
3421.226873,1000,1757.956146
3424.144106,1000,1758.785756
3238.568439,1000,1759.878324
3444.371249,1000,1760.707829
3006.449972,1000,1761.799794
3327.420716,1000,1762.629156
3522.504534,1000,1763.714772
3169.548646,1000,1764.542862
3254.211822,1000,1765.628938
933.740513,1000,1770.090068
2942.025492,1000,1771.168521
3357.973563,1000,1771.998937
3454.767041,1000,1772.826306
3269.009122,1000,1773.907191
3137.546187,1000,1774.7368
3434.205533,1000,1775.816576
3202.841602,1000,1776.645532
3079.456096,1000,1777.724887
3476.709886,1000,1778.554745
3410.725126,1000,1783.246672
3276.942646,1000,1784.076226
3504.263462,1000,1785.159859
3447.533803,1000,1785.989386
3434.225391,1000,1787.080405
2778.660144,916,1787.842288
3209.573269,1000,1788.936428
3671.867076,1000,1789.765139
3191.793293,1000,1790.859117
3359.672582,1000,1791.688575
3263.477573,1000,1796.398525
3475.698028,1000,1797.226579
3401.280627,1000,1798.31525
3260.278915,1000,1799.146154
3280.665979,1000,1800.23351
3446.31018,1000,1801.063095
3327.619877,1000,1802.152485
3448.808098,1000,1802.985692
3493.648469,1000,1804.073369
3358.896012,1000,1804.901931
3393.140753,1000,1809.58444
3528.236467,1000,1810.414554
3532.398653,1000,1811.529327
3217.29827,1000,1812.3606
3216.865502,1000,1813.461018
3649.031765,1000,1814.290218
3375.461447,1000,1815.388061
3468.30768,1000,1816.226603
3516.653543,1000,1817.319043
3318.01564,1000,1818.158494
3295.076005,1000,1822.857328
3430.980768,1000,1823.686772
3129.163112,1000,1824.51497
3417.588163,1000,1825.604902
3306.919918,1000,1826.433485
3293.808416,1000,1827.522634
3290.039731,1000,1828.354834
3408.865727,1000,1829.441751
3684.058298,1000,1830.272289
3552.690157,1000,1831.361351
3462.585844,1000,1835.791937
3531.739582,1000,1836.879441
3349.542243,1000,1837.70952
3529.38621,1000,1838.800577
3625.997934,1000,1839.628388
3539.258052,1000,1840.716314
3372.74104,1000,1841.54836
3055.565592,1000,1842.638982
3222.698218,1000,1843.468903
3633.487711,1000,1844.55777
3243.642757,1000,1848.29645
3434.924213,1000,1849.383678
2073.006562,582,1849.865372
3446.559393,1000,1850.953793
3429.491613,1000,1851.784223
3533.70097,1000,1852.870743
3500.809553,1000,1853.702703
3567.371535,1000,1854.788381
3484.848488,1000,1855.621633
3305.82408,1000,1856.450092
3475.083124,1000,1860.441217
3494.336454,1000,1861.271242
3450.57107,1000,1862.361636
3259.543591,1000,1863.189894
3254.326307,1000,1864.279562
3519.88495,1000,1865.109024
3270.457923,1000,1866.203351
3167.402772,1000,1867.033047
3599.466507,1000,1868.124493
3426.691796,1000,1868.953336
3634.253901,1000,1873.638338
3629.011931,1000,1874.470415
3273.124859,1000,1875.557105
639.813003,185,1875.711985
3386.653389,1000,1876.539867
3617.767517,1000,1877.62852
3517.8608,1000,1878.462786
3212.497078,1000,1879.55065
994.288386,1000,1880.395439
1194.415281,407,1880.981221
3555.079831,1000,1881.809496
2078.981523,1000,1882.893252
3428.44714,1000,1887.307826
3405.371669,1000,1888.391625
3468.194276,1000,1889.220273
2948.816961,832,1889.908808
3380.454941,1000,1890.987208
3229.301282,1000,1891.81855
257.208465,85,1891.888964
3703.998312,1000,1892.971727
3445.981989,1000,1893.799477
3617.058795,1000,1894.875028
3537.982173,1000,1895.702328
1520.769192,1000,1900.178219
3269.437732,1000,1901.004882
3719.857287,1000,1902.083129
3608.074951,1000,1902.911261
3385.312463,1000,1903.988728
3631.103058,1000,1904.815541
3540.951735,1000,1905.893621
3266.609158,1000,1906.722876
3577.987654,1000,1907.801678
3331.481534,1000,1908.630469
3484.47608,1000,1913.299022
3667.178879,1000,1914.126218
440.445253,122,1914.227313
3442.222978,1000,1915.313856
3563.955097,1000,1916.144517
3583.325285,1000,1917.235895
3585.640472,1000,1918.074138
3720.459056,1000,1919.162306
3430.269412,1000,1919.992268
3159.135098,1000,1921.083838
3561.311439,1000,1921.915204
3668.820352,1000,1926.596751
3548.633556,1000,1927.424548
2572.712568,1000,1928.518247
3524.467457,1000,1929.346694
3556.631178,1000,1930.423687
3644.884003,1000,1931.250784
3465.130269,1000,1932.332744
3556.169841,1000,1933.161241
3556.108711,1000,1934.244678
3537.503011,1000,1935.073023
3582.659243,1000,1939.735079
3726.87914,1000,1940.561
1412.401487,1000,1941.651747
3384.701699,1000,1942.478005
3511.281699,1000,1943.554285
2730.315632,760,1944.184588
1750.615428,500,1944.598077
3491.759458,1000,1945.674758
3684.614525,1000,1946.502524
3531.956348,1000,1947.581105
3549.126393,1000,1951.936069
3486.823274,1000,1953.013965
3498.763442,1000,1953.842677
3604.241009,1000,1954.924969
3584.345099,1000,1955.753494
3616.556594,1000,1956.840347
3318.011594,1000,1957.669406
3208.456574,1000,1958.761967
1257.60359,359,1959.059867
2279.822358,1000,1959.888716
3552.163317,1000,1960.97498
3601.192481,1000,1965.385429
3479.286101,1000,1966.472659
3438.17872,1000,1967.300048
3701.273805,1000,1968.391748
3405.429999,960,1969.186138
3540.246568,1000,1970.271995
3459.074107,1000,1971.101407
3708.694659,1000,1972.190433
3346.750321,1000,1973.018302
3314.010575,1000,1974.10572
3393.797353,1000,1977.975769
1616.955049,452,1978.35387
3473.525979,1000,1979.447971
2808.921392,1000,1980.280065
1267.140116,1000,1981.373923
3602.610879,1000,1982.205293
3359.011606,1000,1983.285016
3653.38979,1000,1984.113366
3567.359324,1000,1985.191242
3612.411721,1000,1986.018203
3442.669574,1000,1987.097313
3510.280699,1000,1991.52088
3172.333879,1000,1992.598344
3527.982883,1000,1993.429347
3225.203868,1000,1994.514267
3424.203719,1000,1995.347474
3299.237904,1000,1996.446141
3511.351757,1000,1997.267382
3616.378642,1000,1998.349418
3600.134685,1000,1999.168153
3597.75839,1000,2000.243994
3588.059631,1000,2004.608472
3065.501875,1000,2005.432037
3275.08968,1000,2006.500144
3416.64938,1000,2007.320752
3442.085677,1000,2008.398161
3586.0389,1000,2009.222377
3690.25525,1000,2010.292164
3146.428458,1000,2011.117588
3604.183533,1000,2012.192497
3050.469167,1000,2013.019535
3449.949818,1000,2017.641427
3286.6819,1000,2018.46595
3577.868994,1000,2019.533503
3553.020959,1000,2020.354688
3535.703971,1000,2021.423608
3426.099553,1000,2022.24564
3259.019542,1000,2023.314527
3744.772781,1000,2024.135947
3575.964363,1000,2025.204676
3381.524734,1000,2026.026626
3427.333231,1000,2030.671056
3512.870454,1000,2031.497546
3371.023614,1000,2032.578539
3274.530743,1000,2033.401011
3623.931397,1000,2034.476041
3656.571585,1000,2035.296043
3295.818299,1000,2036.372879
3542.464846,1000,2037.193554
3518.144852,1000,2038.273556
3492.686787,1000,2039.095208
3557.689807,1000,2043.722828
3434.371679,1000,2044.541435
3634.983411,1000,2045.618702
3529.929486,1000,2046.437403
3583.512531,1000,2047.514363
3496.852196,1000,2048.336311
3474.34359,1000,2049.417691
3617.37679,1000,2050.238748
3588.030358,1000,2051.317125
3579.524961,1000,2052.139987
3709.712389,1000,2056.770678
3419.830451,1000,2057.59442
3822.418276,1000,2058.671732
3615.120435,1000,2059.492024
692.379553,220,2059.674431
3442.272415,1000,2060.755041
3301.479286,1000,2061.577621
3530.284917,1000,2062.654761
1371.001534,1000,2063.486293
3404.191642,1000,2064.553943
3485.168905,1000,2068.929284
3416.672003,1000,2069.996234
3674.570454,1000,2070.821993
3651.626664,1000,2071.646974
3624.0304,1000,2072.719076
3592.499453,1000,2073.537586
3173.181024,1000,2074.605395
3513.826674,1000,2075.42442
3608.217549,1000,2076.492374
3623.439824,1000,2077.316185
3612.537236,1000,2081.941864
3585.167442,1000,2082.761193
3665.79319,1000,2083.839352
3229.760136,1000,2084.658442
3801.964123,1000,2085.734591
3699.356474,1000,2086.554776
3697.563427,1000,2087.634098
3509.866374,1000,2088.456028
3760.961632,1000,2089.534316
3633.033704,1000,2090.353703
3647.852318,1000,2094.99416
3499.562725,1000,2095.812429
3538.671829,1000,2096.884938
3646.95024,1000,2097.70192
3520.166056,1000,2098.781092
3433.592944,1000,2099.604908
3564.203872,1000,2100.687411
3667.016763,1000,2101.50899
3473.030143,1000,2102.588353
3402.641933,932,2103.348066
3514.253344,1000,2107.970408
3547.740647,1000,2108.796209
3727.423291,1000,2109.868892
3271.313343,1000,2110.68669
3466.895115,1000,2111.764985
2552.030129,831,2112.44443
3629.704395,1000,2113.260787
3672.594195,1000,2114.332847
3470.437432,1000,2115.149037
3428.981932,1000,2116.22383
3437.690808,1000,2117.041862
3563.247299,1000,2121.66591
3557.659315,1000,2122.484299
3585.122342,1000,2123.553458
3496.923665,1000,2124.372335
3572.06808,1000,2125.447045
588.809898,182,2125.596896
3862.822898,1000,2126.413878
3569.470098,1000,2127.493011
3759.202886,1000,2128.314312
3732.807792,1000,2129.387902
3713.876775,1000,2133.752213
3765.863136,1000,2134.825709
3559.385665,1000,2135.645369
3496.755756,1000,2136.721687
3524.689434,1000,2137.545324
3606.979971,1000,2138.632507
3764.239211,1000,2139.452172
3672.652892,1000,2140.527383
3766.563557,1000,2141.346132
3896.8398,1000,2142.417875
3791.588885,1000,2146.772419
3695.9876,1000,2147.844291
3740.896259,1000,2148.665327
3631.732644,1000,2149.739633
3577.138449,1000,2150.556731
3669.328306,1000,2151.630883
3658.830444,1000,2152.448601
3672.20983,1000,2153.521683
3749.402576,1000,2154.340995
3628.654109,1000,2155.412895
3622.918824,1000,2159.57164
3954.873561,1000,2160.643765
3668.616208,1000,2161.461801
2013.816616,1000,2162.548603
972.816255,1000,2163.389035
3813.286758,1000,2164.454901
3845.735354,1000,2165.271047
3961.336248,1000,2166.335088
3749.389834,1000,2167.152212
3674.638303,1000,2168.223451
3792.21602,1000,2172.594952
3501.830274,1000,2173.660614
3589.770758,1000,2174.480084
3850.180001,1000,2175.543639
3718.717213,1000,2176.363504
3627.329043,1000,2177.437546
3813.424114,1000,2178.259486
3735.075577,1000,2179.079219
3872.935156,1000,2180.165609
3569.503049,1000,2180.981772
3496.587682,1000,2185.613391
2932.570663,1000,2186.436733
3806.303162,1000,2187.500004
3797.407737,1000,2188.322987
1867.072088,1000,2189.397432
3650.799492,1000,2190.214728
3793.007912,1000,2191.277269
3813.209185,1000,2192.09585
3647.890481,1000,2193.160187
3672.183289,1000,2193.977584
2678.781117,757,2194.842864
302.57543,87,2194.913903
3454.48881,1000,2199.280497
1953.232314,517,2199.947697
3884.645395,1000,2200.771719
3811.08188,1000,2201.589714
3620.092003,1000,2202.654084
3598.296498,1000,2203.470709
3600.743458,1000,2204.549841
3671.339638,1000,2205.370306
2439.332641,690,2206.194605
3572.074884,1000,2207.012434
3715.8854,1000,2211.637291
3758.145922,1000,2212.455217
3573.796655,1000,2213.53007
3653.212078,1000,2214.346818
3568.673757,1000,2215.422978
3971.139434,1000,2216.239518
3800.491428,1000,2217.314041
3676.945226,1000,2218.13603
3563.242222,1000,2219.210394
3699.251944,1000,2220.028866
3680.057828,1000,2224.680429
3642.283225,1000,2225.500451
3908.662493,1000,2226.574503
3758.019239,1000,2227.390874
3915.798398,1000,2228.464258
3792.964385,1000,2229.283769
3656.738665,1000,2230.358311
3697.812854,1000,2231.17893
3557.754405,1000,2232.255884
3630.822478,1000,2233.073172
3493.355388,1000,2237.712653
3751.323005,1000,2238.532791
3885.142548,1000,2239.352512
1951.912163,530,2240.03429
3964.99997,1000,2240.856194
3884.270252,1000,2241.924378
4022.144915,1000,2242.742572
3693.453512,1000,2243.808019
3969.029599,1000,2244.6238
3932.478217,1000,2245.689071
1122.3796,318,2245.949421
3737.35227,1000,2246.769064
3835.930958,1000,2251.401039
3699.272585,1000,2252.220966
4021.914245,1000,2253.291406
3931.006206,1000,2254.108866
3695.242817,1000,2255.177358
3737.206714,1000,2255.995722
3884.750403,1000,2257.067039
3971.659773,1000,2257.883964
3903.21242,1000,2258.969029
4084.809551,1000,2259.792398
3755.188639,1000,2265.244571
3893.626316,1000,2266.069735
3593.386923,1000,2267.876048
1301.797036,1000,2268.713794
3825.612219,1000,2269.787771
3722.959843,1000,2270.613148
3961.941435,1000,2271.688532
3833.545851,1000,2272.513161
3531.703598,1000,2274.363147
4022.750248,1000,2275.186924
3632.906937,1000,2280.101379
4146.587589,1000,2280.92342
3634.707014,1000,2282.001863
3799.391588,1000,2282.831681
3793.879148,1000,2284.643318
3713.390153,1000,2285.466956
3350.716414,912,2286.21842
3930.296338,1000,2287.304764
3772.326249,1000,2288.133818
1154.872455,312,2288.651647
3820.636307,1000,2293.833333
3731.235921,1000,2295.635558
507.895524,160,2295.767665
3727.40315,1000,2296.591316
3661.716619,1000,2297.673743
2796.843679,784,2298.322501
3899.302848,1000,2299.146195
3707.113229,962,2300.198643
3841.725368,1000,2301.800404
3964.705291,1000,2302.880902
3844.164185,1000,2303.705484
3347.436683,1000,2309.149721
3784.864448,1000,2309.974544
3799.136959,1000,2311.056141
3464.265142,1000,2312.657483
3910.991587,1000,2313.740482
3719.641681,1000,2314.563834
3893.186401,1000,2315.647286
819.93853,224,2315.83218
4097.510913,1000,2316.655845
3577.136921,1000,2317.738713
2652.436406,725,2318.339653
2376.440024,627,2319.116388
3678.561939,1000,2324.300046
2878.215377,768,2324.934045
3759.837427,1000,2326.015388
3820.397962,1000,2326.838205
3685.321823,1000,2327.921815
2198.837132,1000,2328.758686
3730.374067,1000,2329.831481
3832.088753,1000,2330.654641
3729.954715,1000,2331.728677
3809.483819,1000,2332.551841
3484.629509,1000,2337.561167
3776.356365,1000,2338.384547
3629.580567,1000,2339.517762
3582.823689,1000,2341.05445
3718.909392,1000,2342.128595
3867.953185,1000,2342.958312
3276.022448,1000,2344.036783
3833.931276,1000,2344.86662
3784.89477,1000,2345.942181
3719.064896,1000,2347.543081
3853.585028,1000,2352.755693
3959.524995,1000,2353.577469
3843.333198,1000,2354.648651
4020.214236,1000,2355.471577
3348.40576,889,2356.453578
3747.207797,1000,2357.276759
3744.954991,1000,2358.353873
1218.565687,1000,2359.193497
3885.429986,1000,2360.266138
3977.219856,1000,2361.089504
493.22982,128,2361.195072
2366.211057,670,2365.938946
3740.980661,1000,2367.011699
1869.246509,539,2367.456195
3926.518147,1000,2368.535167
3570.120938,1000,2369.361656
3733.011448,1000,2370.434973
3825.687379,1000,2371.260985
4025.620873,1000,2372.336661
3843.661499,1000,2373.163391
265.829643,92,2373.239983
3758.001426,1000,2374.312284
3922.676671,1000,2375.136446
3878.586709,1000,2380.567841
3996.096394,1000,2381.489529
3988.594398,1000,2383.240143
4001.629936,1000,2384.064835
3460.44802,1000,2385.153376
3931.747728,1000,2385.978024
3897.771595,1000,2387.063184
3616.063742,1000,2387.889283
3719.814397,1000,2388.978433
3762.735725,1000,2389.802731
3900.281227,1000,2395.240887
1154.012326,1000,2396.080285
3614.537878,1000,2397.931602
3903.783778,1000,2398.760479
3754.996399,1000,2399.586608
3859.886178,1000,2400.659827
2432.317007,1000,2401.493131
1764.30811,441,2402.106114
3903.552009,1000,2402.934729
3999.694703,1000,2404.008417
4168.020289,1000,2409.18884
4022.441496,1000,2410.260842
3708.449502,1000,2411.862644
4118.912412,1000,2412.938108
3982.198917,1000,2413.762056
2178.44144,557,2414.221631
3898.211482,1000,2415.297165
2612.790152,727,2415.896652
3826.205488,1000,2416.978755
3805.453664,1000,2417.802073
3772.440112,1000,2419.616
3786.424766,1000,2424.778375
3766.640168,1000,2425.861474
3933.665335,1000,2426.687448
3936.43229,1000,2427.770723
3664.419552,1000,2428.599208
187.676997,56,2428.645597
3780.907825,1000,2429.728974
3823.988603,1000,2431.329423
3821.213891,1000,2432.413462
4063.545125,1000,2433.236341
3807.849514,1000,2434.31921
3825.473398,1000,2439.491875
3644.78915,1000,2441.315911
3252.905305,927,2442.083771
3928.685389,1000,2443.166986
3823.121219,1000,2443.994226
3846.146195,1000,2444.818624
3957.062006,1000,2445.907392
4024.435106,1000,2446.730461
3709.688744,1000,2447.816669
3912.504878,1000,2448.645186
3790.071943,1000,2453.248434
3600.535703,1000,2454.074791
3961.070138,1000,2455.154078
4053.580056,1000,2455.977047
3957.911472,1000,2457.058906
3860.636068,1000,2457.883976
2554.246541,1000,2458.97922
2448.748247,626,2459.49626
3977.730934,1000,2460.569825
3928.964502,1000,2461.396714
4097.878376,1000,2466.080098
3836.092846,1000,2466.909644
4001.604594,1000,2467.982232
3887.158931,1000,2468.812192
3913.817114,1000,2469.884221
3790.631991,1000,2470.708423
8.830766,13,2470.719239
3915.938467,1000,2471.797628
3444.995074,1000,2472.622673
3785.943831,1000,2473.703578
3845.08029,1000,2474.527729
3815.039341,1000,2479.190974
1520.947367,396,2479.518593
3958.918136,1000,2480.343114
3947.902619,1000,2481.428157
4100.330754,1000,2482.255448
4058.360074,1000,2483.337517
3720.753895,1000,2484.16766
3754.765146,1000,2485.254936
3970.811088,1000,2486.080748
3846.713218,1000,2487.166772
3869.814144,1000,2487.993165
4185.281384,1000,2492.589386
4122.85639,1000,2493.413975
3802.446322,1000,2494.49661
3775.804265,1000,2495.321448
3985.401016,1000,2496.40675
3633.851401,921,2497.166444
3793.261126,1000,2497.990876
3766.167479,1000,2499.077634
3787.453768,1000,2499.904805
3852.512286,1000,2500.988317
3984.115188,1000,2505.180678
3652.752484,882,2506.166264
587.576757,174,2506.310162
3404.783669,946,2507.091037
1264.573311,313,2507.612269
3872.166273,1000,2508.441244
3084.850886,1000,2509.520858
4159.272026,1000,2510.344859
3877.755664,1000,2511.416628
3984.941367,1000,2512.241901
3885.806271,1000,2513.067794
3725.074848,1000,2514.143212
3731.622952,1000,2518.544461
4020.732179,1000,2519.616778
136.765196,60,2519.666263
3861.007839,1000,2520.48953
4090.316399,1000,2521.566028
4089.825659,1000,2522.395061
1577.845693,423,2522.994058
4067.325379,1000,2523.817568
530.35269,184,2523.96958
3990.892409,1000,2525.050778
1752.926861,456,2525.426953
3851.006351,1000,2526.251338
4168.265889,1000,2527.336196
4087.560814,1000,2531.765597
4168.947328,1000,2532.845321
3840.551866,1000,2533.670307
3845.620314,1000,2534.753399
3841.268813,1000,2535.577996
3887.28676,1000,2536.660455
3881.585129,1000,2537.485751
1446.051979,394,2538.070739
3992.083883,1000,2538.892496
3921.328804,1000,2539.975589
4051.296961,1000,2543.706473
3759.706473,1000,2544.532988
4004.455997,1000,2545.61825
3696.141107,1000,2546.442261
3956.062773,1000,2547.528155
3867.119736,1000,2548.357786
3879.190812,1000,2549.443131
4027.370599,1000,2550.268463
3977.359808,1000,2551.353469
4021.05625,1000,2552.177518
4067.479683,1000,2556.829703
3562.864371,1000,2557.65484
3737.195266,1000,2558.742616
3533.921708,1000,2559.569002
3871.363874,1000,2560.652185
3861.903992,1000,2561.480283
3896.695012,1000,2562.564744
11.185973,10,2562.57308
1572.486242,397,2562.899606
3560.86466,1000,2563.723563
3680.40353,1000,2564.805592
3974.368989,1000,2565.628122
3708.914099,1000,2570.303924
3980.470185,1000,2571.12831
3947.330428,1000,2572.213003
3933.302938,1000,2573.035818
3892.431203,1000,2574.118657
4103.870851,1000,2574.941256
3987.966695,1000,2576.025632
1924.154968,517,2576.451747
3919.09326,1000,2577.53677
3910.111196,1000,2578.362385
3991.416006,1000,2582.512845
3899.409872,1000,2583.340283
3821.185796,1000,2584.423063
3874.546448,1000,2585.247875
4128.688592,1000,2586.331236
1848.315337,464,2586.713928
2987.231865,753,2587.335433
3920.21994,1000,2588.425197
2125.071836,1000,2589.264435
2478.043206,647,2589.798581
3679.463672,1000,2590.873163
3258.887279,1000,2595.286436
3911.099965,1000,2596.363317
4117.190836,1000,2597.186789
3612.417785,1000,2598.264213
1752.482543,1000,2599.094273
3729.953081,1000,2600.171329
4081.607408,1000,2600.998055
3716.398957,1000,2602.075884
3989.061518,1000,2602.900297
3856.834071,1000,2603.975874
3938.370413,1000,2608.385688
3553.501913,938,2609.418849
3923.639409,1000,2610.243818
4072.480521,1000,2611.329409
4112.587929,1000,2612.155476
4104.247334,1000,2613.237883
1585.509598,441,2613.603046
4093.771117,1000,2614.428981
741.046048,215,2614.869827
4154.437022,1000,2615.694059
3950.351352,1000,2616.775238
4041.323615,1000,2617.601105
3943.062073,1000,2621.940106
4025.429469,1000,2623.023363
3927.848742,1000,2623.848833
4246.175888,1000,2624.931503
3856.314887,1000,2625.755502
3836.757747,1000,2626.840541
3951.95012,1000,2627.666905
3796.262565,1000,2628.750648
3843.440778,1000,2629.575923
3863.41866,1000,2630.665965
3866.231561,1000,2635.072145
3896.174251,1000,2636.154549
2158.643487,610,2636.65873
4019.294863,1000,2637.742179
610.95908,179,2637.889856
3934.917235,1000,2638.719563
3777.62362,1000,2639.802749
710.137277,197,2639.965455
3927.537998,1000,2640.7896
3920.906659,1000,2641.8735
3977.268572,1000,2642.701205
4065.351266,1000,2643.786416
3911.115762,1000,2648.194027
4140.423409,1000,2649.283843
3976.810749,1000,2650.114633
3986.301519,1000,2651.20102
3870.527251,1000,2652.033726
3821.950553,1000,2653.119052
4058.330693,1000,2653.944436
3979.253726,1000,2655.028347
13.612349,13,2655.03914
3764.30849,1000,2655.863284
4136.270241,1000,2656.946514
4149.661176,1000,2661.350034
3748.972207,1000,2662.433014
3837.371096,1000,2663.258144
4051.616931,1000,2664.343354
4359.312879,1000,2665.166257
3889.672859,1000,2666.251931
4028.234208,1000,2667.07861
3878.714141,1000,2668.170378
3962.61198,1000,2668.995218
3889.101994,1000,2670.080616
3835.946889,1000,2674.485751
3836.407303,1000,2675.308897
3422.38698,1000,2676.392404
4104.63247,1000,2677.21836
3887.332903,1000,2678.308934
3785.458609,995,2679.130717
3966.988193,1000,2680.215503
4022.347546,1000,2681.039342
3903.759232,1000,2682.124906
3783.153976,1000,2682.949342
4027.039115,1000,2687.615609
3858.682964,989,2688.431011
3900.395212,1000,2689.514624
1966.947778,479,2689.90996
1992.62839,510,2690.330312
3919.581384,1000,2691.414792
4036.932663,1000,2692.247623
3857.255809,1000,2693.332666
3864.090428,1000,2694.1579
3712.123455,1000,2695.242034
288.854276,82,2695.309806
3928.673105,1000,2696.135283
3895.118636,1000,2700.807102
4163.301072,1000,2701.63203
3892.279903,1000,2702.723738
4060.79524,1000,2703.549458
4060.144289,1000,2704.635633
3830.689375,1000,2705.46031
4006.0012,1000,2706.545501
3776.241457,1000,2707.372364
1672.622046,478,2707.767519
3590.382575,1000,2708.858986
4033.095741,1000,2713.276933
650.488526,1000,2714.370516
1047.550028,283,2714.604445
4039.342438,1000,2715.678089
3871.269847,1000,2716.503409
4165.843529,1000,2717.576941
3765.962595,1000,2718.405403
4062.143899,1000,2719.229433
163.508104,93,2719.55648
3884.704144,1000,2720.381366
3732.330983,1000,2721.456789
3868.647264,1000,2722.280487
3980.652789,1000,2726.679955
1096.51158,276,2727.154624
3760.620921,1000,2727.979615
3892.126295,1000,2729.069554
3962.062344,1000,2729.89365
776.287262,202,2730.060001
4079.790477,1000,2731.146116
3556.023906,1000,2731.973966
4022.41854,1000,2733.057017
3503.275674,869,2733.773541
1622.915026,445,2734.140579
4001.168496,1000,2735.224047
4020.723327,1000,2739.651726
3155.926725,1000,2740.738305
3922.568577,1000,2741.565404
3937.337923,1000,2742.640977
4010.597895,1000,2743.466089
3863.585364,1000,2744.540703
4021.016851,1000,2745.366936
3605.346025,1000,2746.441284
3746.157997,1000,2747.266742
3908.270939,1000,2748.343241
3853.094119,1000,2752.760665
3982.830473,1000,2753.841905
3872.584962,1000,2754.666991
3969.773423,1000,2755.750623
1342.810056,1000,2756.592456
4077.294449,1000,2757.667939
3340.567806,1000,2758.49605
4133.956834,1000,2759.57146
4012.946805,1000,2760.397856
4055.816719,1000,2761.475014
3903.444813,1000,2765.890592
3937.051559,1000,2766.964336
3989.394451,1000,2767.78904
2892.959769,712,2768.379827
1479.024299,1000,2769.465879
3925.043424,1000,2770.291169
3947.03281,1000,2771.375399
3947.640045,1000,2772.210138
3744.966493,1000,2773.286534
3863.172799,1000,2774.112261
3933.713886,1000,2778.768083
4010.415826,1000,2779.594046
3865.465289,1000,2780.666376
3797.093694,1000,2781.492057
4071.713759,1000,2782.56518
4263.039357,1000,2783.388771
4133.310537,1000,2784.471389
3887.051291,1000,2785.295894
3827.615114,1000,2786.382222
3810.468517,1000,2787.20672
3842.600038,1000,2791.052802
3692.483478,1000,2791.882591
3908.808824,1000,2792.964357
