#{"t_start": 1764883055.9193907, "env_id": "Ant-v5"}
r,l,t
-24.967414,36,253.055353
-47.342117,71,253.122961
-4.670072,41,253.160651
-11.843654,77,253.230029
-17.497368,14,253.243398
-531.820009,1000,254.383882
-30.333047,38,254.41811
-3.720054,14,254.431242
-39.597322,76,254.498268
-6.657599,19,254.515781
-3.96948,31,254.543255
-98.828425,107,254.649179
-16.032129,20,254.66678
-5.703181,15,254.680631
-12.861465,34,254.712193
-4.105556,38,254.747972
1.418081,37,254.781188
-36.171568,46,254.823655
-4.106551,52,254.870547
-34.101496,34,254.901641
-18.700069,26,254.925154
3.451805,63,254.993247
-41.508621,81,255.355279
-596.573824,1000,256.295646
-14.285152,45,256.336396
16.414862,16,256.351194
5.947136,26,256.374383
-8.123104,41,256.411335
-4.33795,29,256.437994
20.201663,64,256.496145
-8.628973,13,256.507189
-12.775391,17,256.523343
-19.741906,20,256.541025
-38.325134,90,256.621505
-10.915693,12,256.632222
-17.808494,24,256.653995
7.791855,16,256.668289
-18.054724,24,256.688635
-29.154421,50,256.733783
12.091024,34,256.764437
-67.519321,152,256.900239
-1.99516,34,256.931516
-1.748024,29,256.958123
-450.867144,1000,258.170027
-51.662643,91,258.257022
7.570103,29,258.285785
10.4309,11,258.2955
-1.286146,20,258.313899
-30.847708,108,258.411059
12.304607,67,258.470393
-58.497,52,258.518132
-11.809796,49,258.561667
-7.818706,14,258.575086
-24.000734,79,258.6465
0.542274,109,258.750583
-65.370323,70,258.812814
-442.085049,1000,260.300166
0.679715,19,260.319035
-10.25785,18,260.334902
-48.410368,40,260.372471
-28.201133,138,260.504815
-10.006737,14,260.518083
12.852236,50,260.563076
3.594601,23,260.584723
3.608842,24,260.605884
-3.058281,47,260.648804
1.761197,26,260.673404
-11.281693,22,260.693089
8.079051,44,260.732408
-8.369172,11,260.743263
-50.66062,111,260.843772
-13.698067,20,260.861224
-70.006288,84,260.937684
-45.695357,112,261.03866
-19.551301,27,261.064456
-80.156289,63,261.121943
-8.182053,47,261.164119
-9.759607,108,261.266527
-23.388473,43,261.306299
-5.774403,14,261.318793
-27.96896,45,261.359629
17.649207,21,261.378595
-24.189683,65,261.439333
-31.504761,58,261.490924
3.053817,94,261.577453
-439.414482,1000,262.774909
-1.73078,29,262.801312
-24.58764,50,262.846313
-4.018716,35,262.878199
-11.918222,48,262.921839
-0.234338,25,262.94433
-49.778672,56,262.995862
-18.646096,26,263.019831
10.925423,22,263.039054
-37.950406,65,263.098175
-23.130332,61,263.154105
17.64378,49,263.197709
0.053973,33,263.227363
11.836756,64,263.28695
-17.637185,23,263.308569
31.160928,23,263.329483
-4.254146,10,263.338292
-1.561194,26,263.362307
-9.641045,53,263.410401
-6.364541,16,263.424642
17.87993,110,263.525617
-43.01857,95,263.611533
21.901801,41,263.648368
36.632367,116,263.75342
28.64231,64,263.809679
26.524088,41,263.84621
-8.202564,25,263.868982
-422.262588,1000,265.083511
20.745624,33,265.11375
-16.443713,34,265.144685
-48.498253,47,265.187642
8.499778,15,265.201778
16.064778,28,265.227219
-16.047986,24,265.248295
7.174708,9,265.256992
-22.99409,37,265.484031
-490.1666,1000,266.689762
22.02979,34,266.722084
-5.425828,30,266.749229
-11.544034,15,266.763284
5.13449,25,266.785008
17.106913,87,266.863724
-419.45482,1000,267.791306
-11.356708,21,267.810929
9.901003,58,267.86339
-2.908102,24,267.886094
-5.20604,17,267.901613
-5.263431,29,267.931815
4.251175,30,267.960039
10.010321,39,267.994457
0.667883,25,268.018104
1.201778,30,268.045709
-4.265354,26,268.069174
36.873788,60,268.122789
0.390496,19,268.140325
-8.261268,29,268.166143
16.670876,60,268.221904
-3.232808,24,268.243193
-6.950187,24,268.265631
35.6443,75,268.334042
-4.758048,15,268.3487
-23.133417,35,268.382574
-5.404842,10,268.391932
13.939773,77,268.461101
1.057426,8,268.469354
-372.053779,1000,269.676233
-16.951194,20,269.694442
3.535143,28,269.719848
2.086064,19,269.737414
-3.521925,13,269.750062
-35.361841,30,269.779164
-18.29773,45,269.819925
-23.415575,21,269.839058
-30.34002,32,269.867115
-7.663492,51,269.914128
14.530631,17,269.929991
-5.082971,61,269.985707
-429.905729,1000,271.25223
13.422549,32,271.281629
-6.108606,16,271.299892
-22.573405,57,271.359537
17.791631,22,271.382677
17.703393,20,271.40029
4.971801,65,271.464886
-3.734543,44,271.511076
-11.524605,17,271.526419
24.693587,39,271.561893
-1.000207,79,271.645461
-24.522948,46,271.687293
-13.468084,17,271.702105
-26.802012,94,271.788277
-8.310046,25,271.811454
-4.510689,164,271.96013
-54.892801,32,271.989681
17.377201,38,272.023749
-3.986158,30,272.05141
-61.253769,45,272.092668
-24.062775,61,272.149486
-0.867262,14,272.162093
-6.444993,29,272.188763
29.659768,27,272.212189
-0.91769,60,272.267429
-5.921644,18,272.283971
-27.301997,33,272.313648
-11.660135,19,272.330184
-10.888682,25,272.353245
-9.656473,35,272.384245
-19.735623,96,272.472962
17.095068,55,272.523496
-52.196449,71,272.589095
-45.973759,66,272.652013
1.954399,18,272.667584
10.83418,52,272.714656
-1.548202,27,272.739416
-18.677874,19,272.757432
17.285251,28,272.783577
-8.713952,35,272.814873
-25.702845,62,272.87144
-16.906576,14,272.88449
-5.00295,16,272.898259
-13.758159,33,272.929291
2.390644,18,273.245047
11.18068,27,273.268214
-13.019356,21,273.287582
-40.209872,69,273.350198
-9.007864,40,273.386544
-2.675536,18,273.402733
4.468053,14,273.41577
-40.403006,102,273.511019
-3.719965,38,273.546455
-25.985967,32,273.575059
4.926928,17,273.591224
-23.348586,48,273.635206
-23.96998,98,273.723183
29.795287,70,273.786737
22.824523,73,273.853816
-3.685443,15,273.872882
-10.165346,13,273.885435
-25.320882,70,273.950112
-73.019557,102,274.04227
-58.57723,100,274.133173
-33.866574,55,274.182407
-9.982211,166,274.33407
-41.984911,57,274.385515
-17.7767,52,274.43862
-356.834006,1000,275.814123
-75.038066,126,275.929293
8.850321,56,275.988334
-4.904382,17,276.003126
5.191771,19,276.020962
-6.840175,24,276.043733
-6.121631,29,276.070932
-17.367405,60,276.128417
-9.129264,23,276.153942
-4.916397,24,276.174997
-20.001655,28,276.201752
5.715541,102,276.293522
0.887361,20,276.311369
-37.023634,25,276.334639
-363.16912,1000,277.505302
10.991334,27,277.53028
-18.668248,48,277.576982
17.363133,31,277.605743
3.624612,26,277.628568
-30.542013,28,277.654446
-4.980483,18,277.670531
-4.527686,19,277.691544
4.08038,26,277.717338
-10.860219,15,278.092731
-9.597725,10,278.102621
-0.253403,17,278.124957
14.096336,17,278.142976
-374.445838,1000,279.132187
-6.929569,23,279.153273
-4.232667,23,279.173657
13.475206,19,279.191015
-15.930168,20,279.209039
-3.950391,16,279.223639
-19.363478,15,279.236637
-31.802801,53,279.286056
-7.626652,69,279.350004
-38.156084,98,279.445807
12.477282,115,279.550484
-76.420161,126,279.669297
-1.894956,52,279.715976
52.060055,86,279.793705
-4.806101,13,279.805573
10.817497,13,279.817631
-10.060162,31,279.848006
-19.702301,41,279.884648
-0.855929,35,279.916233
-23.415737,173,280.344929
-6.738341,13,280.356492
1.895658,29,280.385231
-25.068856,42,280.431551
-9.302251,27,280.459705
-53.302486,48,280.508299
-33.191238,37,280.542781
1.337355,57,280.595919
-210.969676,1000,281.533756
-52.907452,60,281.589192
2.090454,40,281.627705
9.182497,20,281.646744
-50.373432,56,281.699116
33.034325,36,281.730737
12.623393,62,281.788442
-30.661677,50,281.833467
-16.71173,22,281.853055
-328.797157,1000,283.051657
-40.673872,104,283.146573
0.7461,42,283.183229
3.314592,16,283.198267
-3.423312,64,283.255632
10.818518,73,283.327933
-18.021058,28,283.353323
-43.579571,97,283.441252
-39.077486,25,283.464707
-16.343352,31,283.498447
5.682574,43,283.538307
-6.369725,70,283.60288
-8.123617,52,283.669565
-13.607529,16,283.689135
-6.546213,18,283.706673
18.074039,52,283.753471
2.723636,13,283.765683
-3.370332,14,283.777736
-19.152249,63,283.834886
20.810488,32,283.86273
23.158057,39,283.897754
-45.097876,81,283.970543
7.214735,35,284.002531
15.579529,43,284.05003
-22.178362,72,284.125467
-6.008384,12,284.137385
-1.240367,13,284.155431
-0.574976,37,284.195143
-7.695649,46,284.246242
-26.528193,77,284.330002
11.170426,50,284.375606
-20.097499,17,284.391986
29.582374,57,284.451273
3.236005,109,284.839823
-38.682023,51,284.889285
-9.300596,16,284.904335
4.398785,15,284.917386
-18.121534,125,285.037672
-30.348749,33,285.068032
-29.932187,80,285.13949
33.110153,76,285.208524
-32.097342,110,285.306983
-8.132989,19,285.325354
11.091429,26,285.348747
-329.609983,1000,286.313433
-8.12222,96,286.415801
29.088696,135,286.552407
-12.506009,79,286.630656
-28.397455,43,286.677475
1.213388,25,286.702823
15.741978,20,286.72185
-326.519295,1000,288.158062
1.000682,13,288.170188
-0.677952,14,288.183756
-8.721907,69,288.254547
6.842072,70,288.320384
9.893959,16,288.334461
-14.844916,25,288.361244
-31.900146,42,288.405649
-305.273029,1000,289.629613
9.202087,36,289.663096
6.834292,15,289.676945
2.674584,20,289.694768
-36.315621,76,289.767709
3.156204,89,289.850969
-15.737582,26,289.873828
-78.629673,81,289.95155
-2.970029,14,289.964057
-3.47964,62,290.020731
18.646275,30,290.047677
2.380642,20,290.066875
11.904776,16,290.081804
25.256004,57,290.134038
-11.334331,46,290.176518
10.526897,142,290.30556
-6.402003,12,290.31707
3.79067,13,290.328976
-13.438625,52,290.377335
-15.677505,28,290.402896
-2.908483,12,290.414297
15.758615,64,290.471898
-3.632565,15,290.486589
-76.069774,211,290.678092
4.08682,84,290.753735
7.17944,44,290.799357
4.071274,13,290.811926
-18.835814,37,290.848822
-30.852258,79,290.922766
-28.220103,41,290.962106
-19.588845,77,291.031952
8.08585,14,291.047404
-11.834309,33,291.077822
-1.25918,15,291.092023
-6.972251,17,291.10686
-5.977164,24,291.129252
3.956599,18,291.145169
-39.745399,62,291.201338
2.547606,13,291.213841
4.30526,49,291.257242
-40.062126,66,291.316929
20.150966,31,291.345504
24.196932,31,291.650641
-18.204475,65,291.708479
-87.320997,195,291.897333
-4.259728,15,291.911013
2.493904,10,291.920362
-79.283674,109,292.020228
39.253978,43,292.058197
-3.745056,41,292.095246
7.443866,61,292.151989
-9.941876,39,292.186907
-14.104586,17,292.202731
-165.872653,215,292.397041
-351.562277,953,293.291044
25.980546,45,293.332677
15.220084,41,293.370013
18.988635,41,293.407707
-20.871989,159,293.833568
-81.382245,126,293.950733
18.108858,85,294.029725
-14.305104,17,294.045761
27.034922,53,294.094835
-15.973798,14,294.107418
-21.557043,55,294.158453
14.063202,20,294.176508
-31.529125,56,294.227468
9.132464,31,294.256578
19.921018,61,294.312959
12.763051,38,294.348617
-6.99911,7,294.354835
10.899317,16,294.369809
-33.207456,90,294.455151
19.747612,24,294.477445
-10.656342,37,294.512118
-10.41101,33,294.542085
-41.076218,63,294.59994
-13.407099,29,294.626929
-212.292137,1000,295.61276
1.158302,47,295.65822
-14.676789,15,295.672024
-2.864563,12,295.682933
-7.290494,33,295.714438
-2.052147,12,295.724876
-6.239369,22,295.746117
-175.612737,1000,296.975953
-8.742276,20,296.994188
-7.368184,98,297.08475
-299.365759,1000,298.346151
4.120439,32,298.375489
-1.941391,50,298.421291
-43.797091,97,298.512205
-0.849534,15,298.525774
-1.508278,12,298.536791
-46.031489,96,298.625757
-0.441026,17,298.64156
-2.660258,108,298.888444
-10.252676,82,298.964473
-14.222623,78,299.03584
-6.778553,30,299.063848
-3.534072,27,299.088739
7.86212,80,299.171018
-14.004837,29,299.19942
4.127732,13,299.211134
-13.454788,19,299.228202
-17.44302,20,299.249664
-8.897404,28,299.27508
-18.251116,24,299.296555
-123.074475,530,299.809798
4.705412,34,299.840895
15.130032,35,299.873132
-12.950409,33,299.902848
-245.728745,1000,301.166747
2.681408,18,301.192697
3.223249,14,301.207965
-242.401364,1000,302.154288
32.452055,131,302.283643
-42.199483,37,302.31838
16.543648,44,302.36062
-8.852682,17,302.375982
0.095053,23,302.397422
53.779395,79,302.469818
31.205092,41,302.507013
1.693267,14,302.520285
-42.789832,82,302.595201
8.883279,20,302.613914
5.01335,26,302.637195
8.193818,15,302.651586
5.575285,14,302.664265
-21.422095,41,303.010881
-9.220267,20,303.029899
-11.857181,21,303.060592
-298.016807,1000,304.048869
3.969971,29,304.080745
-4.277363,50,304.133424
5.488981,13,304.146372
13.880705,23,304.167067
-1.628682,43,304.206177
3.58784,36,304.240127
0.762068,80,304.313467
22.239439,36,304.347209
34.812192,81,304.432456
8.262697,56,304.48513
-23.824936,50,304.530847
-5.484901,18,304.547345
18.874701,22,304.567769
-154.47417,1000,305.87051
-62.729028,81,305.944524
-48.415842,53,305.991025
-9.016105,35,306.02559
11.176568,43,306.066133
21.099842,43,306.105115
0.017271,32,306.133916
-258.23573,1000,307.154392
-168.60627,1000,308.408795
-111.415443,205,308.590696
28.767077,21,308.609264
-179.424704,1000,309.60316
11.757873,23,309.91671
15.011854,24,309.938688
-190.214521,1000,312.00984
-250.434817,1000,312.951731
2.09862,33,313.263947
1.867588,29,313.289346
40.044712,62,313.34477
0.75965,17,313.360852
22.607055,31,313.38817
-6.015623,69,313.452997
-53.478013,138,313.57971
26.53373,59,313.632323
-240.376047,1000,314.558476
-14.329811,35,314.591844
12.45946,151,314.728206
21.935026,29,314.754252
-141.529155,1000,316.008588
-8.635475,37,316.042221
-18.952136,85,316.119578
3.277841,73,316.187806
-5.16536,16,316.202206
-16.168998,30,316.230884
-4.706596,70,316.298704
2.93778,18,316.315728
8.589734,34,316.346821
-31.253003,38,316.381139
-4.025294,26,316.405123
-18.736462,65,316.463461
13.059009,24,316.486462
5.615462,96,316.571841
22.615322,79,316.643432
15.555153,37,316.676069
-20.603775,78,316.747392
15.594756,28,316.772814
-66.859711,139,316.89857
5.846272,14,316.911715
-4.596467,28,316.936847
-6.639027,35,316.96846
11.542966,33,316.998259
13.430385,32,317.02814
7.968509,22,317.04832
-45.582705,40,317.08546
0.130978,27,317.110524
-16.019422,35,317.141728
6.381339,16,317.156841
-10.615858,20,317.174019
-11.903038,64,317.234743
21.128766,184,317.687256
24.704527,43,317.726599
-0.943776,27,317.75139
-34.179601,78,317.821384
-214.45081,1000,318.76845
-20.235393,29,318.79603
18.960078,33,318.825816
-11.510648,38,318.860494
-0.110151,16,318.874309
-20.909454,60,318.928625
-14.322096,40,318.96617
-5.813216,26,318.989603
-13.401278,135,319.113985
33.174355,53,319.162139
5.161375,16,319.175972
6.774525,73,319.245805
4.917819,22,319.267238
-14.960981,13,319.279972
-134.876873,1000,320.530385
-0.345803,10,320.539658
4.496949,15,320.552691
12.746874,45,320.593694
-4.817067,35,320.626415
-55.713201,89,320.706563
-5.413607,19,320.723262
-119.96168,1000,321.661741
-4.364364,32,322.796604
-15.620271,27,322.82142
4.252609,37,322.85597
11.799563,17,322.872064
23.941255,28,323.174228
4.355244,121,323.282788
23.003617,23,323.303905
60.539626,55,323.357386
-7.069681,32,323.387368
3.141784,12,323.398126
-16.919444,56,323.450827
-14.721164,11,323.461163
2.508935,14,323.47533
14.109174,46,323.516796
-25.262204,138,323.644611
-5.840421,22,323.664527
15.818421,119,323.773626
2.837403,64,323.830895
42.340645,35,323.864506
-144.899735,1000,324.799188
11.70481,59,324.853374
-1.292586,26,324.877671
-32.021866,65,324.935981
4.691684,31,324.964489
-6.624378,154,325.402119
13.428576,83,325.479833
21.026396,43,325.51917
10.832473,45,325.560151
-31.147504,160,325.706151
-3.095817,106,325.803076
-12.646364,40,325.838829
8.158378,51,325.886858
1.30418,12,325.898319
-26.243387,89,325.978682
-21.394928,48,326.023705
20.916227,34,326.055038
81.611955,85,326.132779
-6.279565,47,326.176466
4.965423,34,326.206991
-173.120064,1000,327.145643
-11.280155,68,327.207445
31.731637,122,327.605318
-97.945979,1000,328.546736
-6.788196,24,328.569067
-3.105472,13,328.580251
-5.555069,16,328.595777
-2.343856,13,328.607329
71.816248,80,328.67989
-3.08996,19,328.697218
29.573373,153,328.835522
-10.714118,9,328.844403
121.028537,138,328.970448
66.948859,118,329.077911
0.820448,64,329.136838
-7.652571,86,329.216204
32.158968,71,329.281657
-92.498075,1000,330.512795
-8.364587,140,330.644763
9.456334,13,330.656914
17.638821,70,330.720365
-9.314191,16,330.734785
-5.215512,30,330.762697
8.529064,100,330.855095
-103.551041,1000,332.071039
-4.142108,23,332.093483
-8.533794,31,332.121286
43.778067,49,332.165657
-7.51036,78,332.236273
21.113042,162,332.390651
-0.182058,18,332.407424
13.145597,42,332.446469
6.084932,15,332.459621
-16.739254,33,332.489901
-2.698992,28,332.517822
18.690598,22,332.537825
56.98505,114,332.641648
-19.582119,54,332.691431
-81.051167,188,332.866187
52.269189,77,332.9377
46.223023,123,333.047991
3.228399,26,333.071789
28.404168,102,333.163588
-4.648715,14,333.176324
15.771782,31,333.204359
-0.044003,33,333.233917
3.41737,120,333.342823
8.890434,38,333.377946
-9.344775,21,333.396418
3.397239,81,333.471529
0.532033,53,335.396922
-8.155974,18,335.413965
-1.564003,19,335.431058
-63.733975,1000,336.648852
7.938835,21,336.667764
-8.528039,24,336.689291
33.724236,24,336.71134
-1.309099,34,336.74313
15.608852,85,336.823005
19.052203,29,336.849057
-2.545787,39,336.885141
-93.351744,1000,337.845047
-12.313868,58,337.898547
-0.930205,25,338.203734
43.554801,29,338.232518
76.18909,108,338.331389
-3.617428,39,338.367108
30.98448,138,338.492749
18.006464,36,338.524632
17.118301,104,338.624264
-25.674272,68,338.690096
-15.494167,74,338.758763
-2.632191,12,338.769321
22.229249,112,338.872085
-10.638722,14,338.884005
0.267657,30,338.911782
17.615825,28,338.936386
-49.104441,1000,339.87138
57.196924,156,340.015385
-22.119943,49,340.060388
8.339627,14,340.07337
-52.623613,1000,341.322726
12.516631,36,341.35573
19.247122,75,341.423794
5.184654,21,341.443704
-0.263131,48,341.487342
5.898264,42,341.526335
11.224901,26,341.549505
-105.19991,1000,342.7628
12.576364,55,342.813821
23.570139,22,342.833905
25.824226,48,342.87825
14.646211,50,342.923886
57.389787,1000,343.860314
-16.450018,23,343.881228
-3.414757,57,343.932577
2.418063,96,344.032607
68.654758,65,344.091641
9.341699,14,344.103784
9.28644,13,344.116578
-1.919077,48,344.160528
18.166925,50,344.20593
-7.462374,43,344.246017
4.507511,101,344.337831
7.494942,30,344.364424
-6.668514,21,344.384001
-73.167838,130,344.502192
-1.765049,80,344.862515
13.375848,26,344.886596
36.724333,84,344.964319
36.590694,59,345.019313
0.152057,26,345.04206
12.885088,23,345.063786
-8.901461,99,345.15651
2.521537,26,345.180834
25.356297,39,345.216259
-4.334679,55,345.266809
29.899337,165,345.419961
20.476106,36,345.452636
56.462906,79,345.524602
-2.850244,1000,347.564091
-3.790243,19,347.582176
-3.642651,22,347.602328
-49.851442,95,347.688266
-10.199409,13,347.700719
12.402472,25,347.723478
-4.869287,34,347.75497
19.952271,42,347.796708
1.379544,39,348.119133
74.319074,126,348.233178
51.484732,52,348.280381
40.351485,81,348.354793
5.106895,16,348.368426
27.224248,63,348.426321
27.970171,112,348.527652
-21.38833,44,348.567299
42.137035,77,348.637976
27.53458,86,348.715536
-76.251636,127,348.833945
-7.236936,12,348.844816
12.476436,37,348.878594
17.73879,35,348.91133
-7.584759,60,348.965784
-36.215294,1000,349.896801
36.770251,69,349.961017
-43.797304,293,350.512962
6.710254,98,350.602917
57.228681,60,350.657076
24.728667,30,350.684339
-71.620374,129,350.804911
23.198598,56,350.856425
5.733806,46,350.898102
54.719949,75,350.968273
25.883685,39,351.003865
-1.011074,17,351.01957
-16.760042,1000,351.960052
4.829689,14,351.973982
-9.631458,56,352.024529
38.307337,74,352.091213
-56.686104,226,352.58032
16.336035,18,352.596313
-0.874616,1000,353.536298
32.542048,37,353.569816
18.603482,368,353.908483
8.583964,29,353.935676
-41.026966,136,354.058431
70.363609,148,354.194451
3.169596,38,354.228728
16.625896,98,354.318839
21.291007,81,354.672036
14.035041,52,354.719225
-6.72334,49,354.763261
-9.883321,39,354.798649
-27.372007,1000,355.74398
45.438618,66,355.805521
18.605839,78,355.878971
7.512964,27,355.904612
29.369244,43,355.944521
13.120835,70,356.008076
5.168613,73,356.073875
7.626763,69,356.136416
123.23898,87,356.216181
29.348522,79,356.289421
-44.995612,86,356.36961
-17.520616,23,356.390462
81.013574,110,356.492887
88.894744,120,356.880929
-6.596338,66,356.943806
62.896633,60,356.998985
11.015746,16,357.014327
8.937966,20,357.032219
-95.958662,123,357.144617
-4.097889,20,357.162431
-1.69354,65,357.221756
45.13994,196,357.402428
9.010403,44,357.442937
0.523739,29,357.469887
9.104846,34,357.501651
2.566808,13,357.514017
7.832608,22,357.533288
25.68226,59,357.587096
33.640005,75,357.655526
-4.949294,115,357.759618
7.935534,32,357.78971
-18.794855,1000,361.330758
22.386106,43,361.370313
-16.789398,169,361.523899
10.6918,48,361.567447
-27.674672,84,361.644977
15.827886,108,361.743559
23.278117,51,361.78981
78.14464,110,361.895131
52.646833,1000,362.903098
53.5693,170,363.058836
5.855801,20,363.076984
15.59457,78,363.157781
17.453732,65,363.21633
3.06794,16,363.231538
13.925605,20,363.249221
43.742376,103,363.625672
10.037233,48,363.669381
6.384694,39,363.704904
1.685898,25,363.72769
-9.885862,11,363.737237
12.580299,46,363.779623
100.271772,73,363.84535
-9.418428,57,363.904713
17.988501,49,363.949322
-5.072585,111,364.051591
6.558278,73,364.121786
9.405354,64,364.180328
19.383728,31,364.208646
-2.510917,18,364.225792
67.310606,53,364.273367
-23.264137,352,364.597175
2.343698,27,364.620953
53.394202,73,364.6942
31.246691,125,364.808544
26.679236,54,364.863265
53.985984,156,365.026045
14.730342,48,365.078655
15.092864,98,365.177017
11.305344,25,365.211299
17.991022,78,365.29466
-49.112429,87,365.382381
18.670349,53,365.438808
-26.639154,140,365.89316
3.011296,18,365.908928
-0.483618,13,365.920713
40.769335,90,366.003554
86.58634,137,366.135459
1.712432,54,366.191824
28.82204,43,366.230166
-0.393731,1000,367.211261
18.624883,93,367.306225
10.688719,21,367.326455
41.262483,139,367.456319
49.549324,71,367.529078
15.079538,30,367.556795
6.430303,20,367.574738
-6.518023,50,367.621338
-9.010559,21,367.64137
-7.381508,34,367.672403
54.538274,56,367.723853
37.19259,116,367.829605
-17.116241,98,368.241323
-25.439795,54,368.29963
40.530575,31,368.32841
47.985021,77,368.400353
-1.558678,12,368.411747
6.581854,15,368.424708
-3.587876,30,368.451837
9.827149,44,368.492633
38.857609,47,368.535196
27.377289,76,368.612567
46.08324,116,368.719062
35.912622,48,368.762381
85.316217,74,368.831582
85.935393,1000,369.8303
14.616245,22,369.858552
5.437235,21,369.881701
66.132167,81,369.963775
12.394292,126,370.10228
-4.284554,131,370.689416
26.642988,59,370.74329
36.268469,35,370.78371
32.023234,31,370.813034
27.189762,81,370.901598
12.545899,33,370.935747
6.637223,102,371.033701
1.612809,27,371.069348
24.37505,66,371.149549
21.786886,20,371.171337
42.15662,172,371.360167
22.564964,25,371.383925
-15.326072,167,371.568968
3.91442,37,371.606569
4.894107,16,371.622126
2.647613,30,371.650785
-0.892574,27,371.676449
12.959225,1000,372.900337
54.055994,31,372.929859
14.146926,21,372.949011
-1.812906,39,372.986133
2.241048,17,373.326656
31.818548,103,373.418884
19.685945,27,373.443288
33.081486,149,373.581045
33.290807,46,373.622766
94.976892,1000,374.637779
36.296449,102,374.732525
20.15829,71,374.79727
11.687285,15,374.810357
14.769168,33,374.84018
18.57582,27,374.864037
-16.184883,31,374.89209
116.267521,218,375.091177
12.935248,15,375.108299
54.841883,119,375.22308
82.277975,1000,376.46914
9.49645,22,376.489537
-4.814324,107,376.588125
32.121534,1000,377.868148
-27.2105,160,378.022493
-13.905392,211,378.226543
-26.613216,48,378.269703
25.961542,28,378.296395
8.829724,82,378.383342
11.264881,76,378.468169
31.805918,71,378.543467
-11.20469,58,378.602539
3.384717,31,378.631031
-33.001203,129,378.749299
57.480658,288,379.02672
61.374323,62,379.083576
34.919278,112,379.187801
15.770143,16,379.202303
2.778279,17,379.217227
0.611712,20,379.235657
16.07448,25,379.25851
34.954975,63,379.316686
89.886373,1000,380.675942
6.410983,32,380.713049
-101.488949,235,380.943866
56.27673,146,381.090953
49.311896,106,381.187757
14.414026,99,381.277662
-15.123466,25,381.300666
14.449531,34,381.332226
13.582723,16,381.346641
-2.842837,18,381.363469
61.538477,85,381.443536
35.500344,212,381.643749
3.861007,21,381.663618
38.85658,79,381.743502
-15.068923,1000,383.09367
32.471041,35,383.126542
144.704278,1000,385.193587
89.69272,1000,386.480118
26.080925,58,386.549026
45.194007,48,386.595174
3.644967,16,386.610364
2.17632,38,386.64496
5.10863,25,386.667546
46.280258,40,386.705367
12.042747,24,386.726735
67.671403,1000,387.705955
15.162356,59,387.770681
65.009287,92,387.862434
23.238851,35,387.894742
48.422922,163,388.353778
-20.394717,57,388.407345
173.784439,1000,389.357122
70.492169,83,389.44205
132.96789,142,389.575036
67.457044,422,389.996105
35.659685,89,390.085715
-4.209525,115,390.20266
25.228564,38,390.254903
46.153564,80,390.635613
50.830082,166,390.800669
76.278761,231,391.019426
40.456592,283,391.299302
-7.087364,62,391.358101
-38.72288,120,391.482969
26.322307,80,391.575573
35.543308,72,391.653287
20.77943,73,391.724873
46.925254,1000,393.081943
-19.222598,71,393.146052
67.700763,75,393.213894
41.17867,31,393.242251
80.226959,1000,394.201249
14.654605,139,394.327898
16.538274,33,394.358807
14.409944,45,394.399184
9.566423,47,394.447613
61.763188,103,394.541455
125.841697,1000,398.210509
147.857183,1000,399.133778
3.007983,26,399.15789
31.899464,59,399.211469
41.035097,61,399.270907
22.068432,41,399.307759
93.168473,99,399.397103
62.854388,196,399.573112
45.093281,185,400.021639
60.856364,43,400.060367
28.99143,89,400.141457
16.728016,60,400.196716
21.062287,67,400.257169
34.466945,79,400.329894
100.982039,199,400.521078
187.99471,387,400.873955
14.70492,40,400.910125
19.21998,69,400.974247
82.498659,149,401.113645
87.13655,96,401.203285
-3.565053,13,401.215043
49.872667,71,401.279373
-26.862067,161,401.425025
3.432443,144,401.555279
30.661522,81,401.626783
-20.146775,166,402.060544
119.41658,383,402.428983
62.553067,144,402.571402
158.591804,1000,403.579597
3.660785,39,403.616478
53.286721,75,403.693378
30.381335,58,403.747176
-3.994833,17,403.762701
-9.09986,22,403.789672
27.6283,75,403.861065
23.255441,48,403.905494
6.753612,50,403.950323
56.924847,114,404.336888
-17.423527,26,404.36031
10.272933,39,404.395006
20.730166,60,404.449626
28.653516,88,404.53866
43.03928,88,404.618111
10.876521,69,404.681409
48.679404,117,404.785316
69.408157,1000,405.74212
52.10363,67,405.801858
36.454609,51,405.853447
17.274765,46,405.896574
57.293689,1000,407.092701
10.104915,15,407.105975
20.466701,92,407.189172
9.170717,34,407.220107
57.880847,122,407.328986
81.43962,227,407.53333
24.834569,134,407.654644
33.293928,108,407.751946
44.507506,113,407.856801
-41.334643,265,408.101559
193.050503,1000,410.75538
51.416584,65,410.813664
126.358347,102,410.908743
21.68418,85,410.987645
43.041237,90,411.071339
44.43067,410,411.442842
9.305691,31,411.471116
-5.391653,28,411.496897
40.397174,96,411.583576
32.031923,226,411.788637
2.206785,37,411.821143
171.653756,1000,413.016319
25.776131,54,413.064615
34.645204,35,413.096051
111.753889,241,413.31396
-1.869168,156,413.456273
42.268849,73,413.521894
-10.80664,46,413.563388
194.860834,1000,414.781056
-4.874999,167,414.947551
15.356225,59,415.002558
39.958748,713,415.694406
2.914751,15,415.707527
8.219426,32,415.737209
276.742473,1000,417.00725
63.792264,226,417.213772
8.662171,228,417.432938
48.265743,70,417.508943
26.443131,88,417.597516
31.435798,51,417.65155
48.82636,107,417.766955
23.479167,52,417.827129
64.183424,108,417.934523
184.660886,1000,419.19881
