#{"t_start": 1764885283.7526534, "env_id": "Ant-v5"}
r,l,t
-25.142374,13,1425.831643
-33.140573,21,1425.863098
-8.68161,9,1425.877679
-36.354823,32,1425.928085
-11.541183,12,1425.94529
-13.780004,13,1425.966191
-1347.087587,1000,1427.693819
-28.370633,43,1427.76236
-5.777604,12,1427.78433
-12.835237,13,1427.802325
-7.693202,11,1427.818622
-11.790816,14,1427.840821
-16.987956,22,1427.876746
-13.591959,20,1427.908471
-21.821205,22,1427.94225
-85.728964,49,1428.020858
-15.113955,12,1428.037996
-10.491812,11,1428.054083
-20.271544,33,1428.105107
-12.012406,14,1428.126825
-3.191231,9,1428.141015
-4.765074,7,1428.150505
-1320.20812,1000,1429.704985
-28.043511,75,1429.82006
-21.077513,50,1429.898262
3.461836,17,1429.922945
-57.647401,42,1429.987859
-25.453102,22,1430.020144
-26.346699,27,1430.062269
-1118.495691,1000,1431.605224
-20.832993,34,1431.662546
-41.775754,51,1431.743618
-11.951843,15,1431.766372
-32.986665,45,1431.834546
-49.85778,79,1431.956044
-10.419873,12,1431.976845
-15.882491,13,1431.995915
-14.411607,13,1432.017781
-22.296388,20,1432.04937
-22.502702,25,1432.089187
-5.983908,8,1432.10324
-113.489072,97,1432.254391
-32.073712,28,1432.298131
-2.173646,7,1432.307682
-14.053048,11,1432.323887
-18.629248,17,1432.351411
-15.727157,13,1432.369365
-26.518567,18,1432.397565
0.340509,18,1432.430318
-6.26024,9,1432.444771
-10.586758,11,1432.460808
-18.981572,12,1432.480735
-21.748398,17,1432.505586
-36.397947,25,1432.543549
-43.431398,38,1432.602575
-66.522398,69,1432.707486
-41.419172,31,1432.7537
-798.305719,551,1433.631464
-33.576615,20,1433.661693
-37.967053,34,1433.71363
-24.259498,16,1433.737257
-32.517016,18,1433.76576
-23.209537,15,1433.78848
-25.075941,13,1433.806467
-10.541734,19,1433.836343
-28.773626,23,1433.872559
0.080427,9,1433.883971
15.628132,33,1433.934936
-5.316026,26,1433.978013
-21.860761,18,1434.009852
-19.813974,22,1434.04246
-7.93573,13,1434.063373
-2.266641,23,1434.096818
-16.809427,18,1434.125331
-9.450117,11,1434.14148
-495.190438,393,1434.751769
-33.722199,22,1434.787869
-23.281515,16,1434.811803
-715.11765,493,1435.587624
-11.494611,11,1435.60387
-15.677345,9,1435.618065
-22.718479,20,1435.64832
-9.561452,8,1435.661618
-32.875258,29,1435.703181
-11.72246,10,1435.718397
-11.247807,12,1435.738361
-15.008882,15,1435.760892
-29.685491,21,1435.792147
-25.31651,16,1435.815897
-11.709117,14,1435.83797
-14.872861,39,1435.897656
-31.861881,22,1435.929745
-15.076585,13,1435.950437
-15.532849,9,1435.964652
-61.284545,35,1436.017348
-22.761297,18,1436.042958
-45.329413,36,1436.097282
-39.800358,14,1436.119118
-29.633838,21,1436.150318
-12.678516,9,1436.164454
-28.23026,20,1436.194811
-33.179403,13,1436.215671
-20.345288,16,1436.239622
-12.726064,8,1436.252995
-65.940434,56,1436.34434
-12.393056,10,1436.359495
-29.648207,22,1436.391488
-7.924349,11,1436.407683
-31.784452,27,1436.45014
-8.17635,8,1436.460632
-30.108082,22,1436.495514
-25.34738,32,1436.542758
-10.80662,12,1436.56268
-54.150042,42,1436.625042
-40.133358,24,1436.661809
-11.965771,10,1436.677022
-69.027717,49,1436.751367
-28.94933,15,1436.774228
-15.780643,13,1436.792092
-83.1863,45,1436.860468
-20.776255,31,1436.906611
-90.829434,77,1437.024822
-63.442647,36,1437.084153
-52.660359,25,1437.124225
-57.220475,21,1437.155421
-85.663101,42,1437.220464
-17.373498,11,1437.23665
-53.294727,22,1437.269091
-10.536334,8,1437.282316
-16.173231,10,1437.297395
-49.367587,35,1437.350731
-28.868869,18,1437.376944
-29.046444,17,1437.405875
-86.395492,47,1437.47891
-412.285056,286,1437.925184
-22.08347,61,1438.022309
-50.377913,20,1438.054058
-59.513921,48,1438.126266
-72.822704,37,1438.186688
-36.026497,19,1438.213873
-87.089303,51,1438.293758
-24.541968,13,1438.312121
-226.955767,184,1438.597768
-17.537362,13,1438.62325
-942.138516,759,1439.796918
-21.973917,18,1439.82628
-31.610634,31,1439.872993
-7.925686,19,1439.902531
-7.797877,14,1439.924354
-110.956589,86,1440.053874
-11.928081,9,1440.068202
-60.655687,35,1440.121164
-15.149062,19,1440.150468
-12.539817,12,1440.171749
-29.034105,19,1440.204628
-6.800535,13,1440.22274
-169.028136,186,1440.507697
-59.120191,82,1440.63025
-36.275387,20,1440.660404
-601.185019,480,1441.430603
-1076.721394,1000,1443.160447
-603.297846,545,1444.001592
-22.296284,19,1444.032583
-0.473962,12,1444.050469
-22.04344,27,1444.095031
-33.10384,31,1444.141652
-34.184284,26,1444.180352
-14.087097,12,1444.197478
-84.703974,42,1444.270027
-21.825384,23,1444.30305
-15.780104,29,1444.347533
-18.210397,18,1444.375752
-12.351918,10,1444.391044
-13.305469,43,1444.453999
-31.295428,29,1444.49825
-11.147828,13,1444.519474
-50.678726,33,1444.567499
-36.824393,27,1444.610188
-1207.966004,1000,1446.174315
-15.454734,19,1446.203784
-65.243438,65,1446.302418
-32.485629,24,1446.336567
-40.934026,24,1446.373437
-28.917003,39,1446.433131
-39.02668,56,1446.51764
-429.222909,231,1446.884489
-28.447279,13,1446.905691
-36.675061,20,1446.935884
-736.297162,470,1447.677626
-31.457321,23,1447.71363
-67.115487,67,1447.816072
-26.54104,17,1447.840945
-15.102237,24,1447.87785
-31.095838,30,1447.923723
-17.039493,17,1447.951278
-45.695781,28,1447.992094
-937.550598,560,1448.896092
-39.632155,32,1448.950663
-85.911257,46,1449.02361
-47.754986,41,1449.08517
-52.908057,33,1449.136111
-20.415423,17,1449.160791
-613.20535,483,1449.90555
-30.339336,19,1449.932177
-2.389347,27,1449.974986
-9.280662,24,1450.011786
-16.463268,14,1450.030816
-39.946589,42,1450.095835
-21.74138,17,1450.12047
-9.931756,11,1450.136703
-92.624674,48,1450.210372
-89.063631,70,1450.316005
-45.526431,37,1450.371145
-21.555141,20,1450.401495
-39.592433,38,1450.460222
-103.01892,74,1450.580917
-102.549958,65,1450.679353
-19.929163,14,1450.701226
-65.381143,38,1450.756845
-64.997648,53,1450.838394
-249.967622,175,1451.109365
-34.433951,19,1451.140034
-31.393623,27,1451.181651
-40.024366,38,1451.240072
-63.765052,64,1451.343376
-58.493498,31,1451.39267
-9.552492,9,1451.404094
-117.465244,78,1451.52284
-104.230776,63,1451.618741
-58.814689,31,1451.664809
-1301.01311,1000,1453.223082
-1534.243204,1000,1454.777863
-42.806242,48,1454.849652
-40.724691,29,1454.894111
-26.299612,12,1454.914048
-75.149021,57,1454.999261
-15.187987,25,1455.03737
-33.664003,41,1455.098871
-36.13236,22,1455.136992
-183.458731,98,1455.28786
-55.826797,36,1455.341608
-33.124479,39,1455.40127
-11.807558,18,1455.42987
-50.715551,46,1455.500482
-12.140966,16,1455.525538
-27.070291,20,1455.55823
-89.929672,44,1455.625293
-77.530327,62,1455.717857
-23.682652,26,1455.759441
-66.004306,54,1455.840888
-10.323836,22,1455.877528
-208.855836,103,1456.039618
-44.568435,45,1456.107668
-41.468098,24,1456.144408
-27.541861,18,1456.172799
-28.40949,23,1456.205977
-798.131154,472,1456.947818
-11.120257,14,1456.969548
-1733.913776,1000,1459.33747
-33.199218,21,1459.368896
-15.995516,18,1459.395175
-33.757499,28,1459.43963
-22.129692,20,1459.470203
-24.15055,12,1459.487305
-10.638517,13,1459.508229
-25.463684,21,1459.539326
-25.7022,17,1459.566755
-28.902406,19,1459.608952
-29.143539,36,1459.665551
-10.098363,7,1459.675241
-21.203431,11,1459.691628
-1613.049873,1000,1461.23254
-22.885098,20,1461.262992
-31.444868,12,1461.283058
-31.886975,19,1461.309341
-25.028197,19,1461.338454
-33.042214,30,1461.388111
-81.861268,49,1461.466101
-58.675,36,1461.519553
-16.735431,17,1461.54688
-20.878286,67,1461.647135
-26.0449,23,1461.683075
-6.751342,6,1461.691765
-1556.920229,1000,1463.270123
-1413.088808,1000,1464.828412
-24.663229,24,1464.865275
-21.610603,14,1464.884236
-32.950343,21,1464.918727
-986.067332,648,1465.931264
-52.220126,46,1465.999921
-33.624838,17,1466.02733
-64.264091,70,1466.139483
-34.520518,16,1466.163208
-56.994006,60,1466.254377
-29.290984,17,1466.278984
-35.605566,19,1466.308384
-41.688124,28,1466.352566
-15.929057,55,1466.43645
-39.741063,25,1466.474265
-100.893879,47,1466.543908
-45.585843,35,1466.59692
-61.311709,33,1466.647808
-39.162044,16,1466.671701
-30.632134,15,1466.694625
-1551.800469,1000,1468.265749
-1366.694509,984,1469.790935
-45.680516,35,1469.844436
-31.161518,33,1469.892828
-16.307401,16,1469.919395
-17.698777,21,1469.950479
-6.096208,15,1469.980494
-4.865566,17,1470.005337
-34.053848,28,1470.048857
-19.907656,27,1470.088599
-14.576293,21,1470.119956
-58.165159,45,1470.187732
-53.163829,58,1470.280538
-37.263339,23,1470.316484
-62.821752,50,1470.391917
-11.21853,35,1470.446629
-26.447614,29,1470.490608
-12.036001,63,1470.592189
-48.305775,27,1470.633857
-85.706078,62,1470.729923
-100.936561,73,1470.845793
-24.84692,20,1470.876003
-37.612808,25,1470.914015
-60.972468,52,1470.994523
-41.383132,34,1471.046444
-17.902919,19,1471.073139
-19.997684,11,1471.092024
-69.010892,66,1471.191113
-23.132658,18,1471.216837
-1510.152962,1000,1472.773888
-61.053419,41,1472.839211
-30.651137,26,1472.877869
-137.176557,130,1473.081349
-1729.379023,1000,1474.753625
-44.76103,65,1474.854157
-70.67927,52,1474.931486
-101.755916,87,1475.064684
-40.137651,21,1475.096139
-850.407713,487,1475.843177
-25.70697,33,1475.894487
-31.078367,42,1475.956499
-75.596916,52,1476.036483
-4.546528,25,1476.074447
-14.301184,10,1476.08965
-31.710453,33,1476.137859
-7.679385,12,1476.15765
-174.918105,99,1476.312184
-46.979953,36,1476.368877
-22.926356,17,1476.393779
-47.254127,44,1476.461601
-89.16738,51,1476.538396
-13.5212,10,1476.553551
-55.115625,41,1476.615109
-67.145944,47,1476.687924
-93.196798,107,1476.849441
-12.175829,11,1476.865827
-82.251952,51,1476.944547
-140.585527,121,1477.144673
-22.3848,22,1477.17861
-259.357419,121,1477.364454
-111.875596,60,1477.454692
-58.071437,49,1477.529024
-10.908217,10,1477.54418
-62.205688,43,1477.610192
-44.978789,46,1477.678841
-18.769205,18,1477.704441
-148.72795,116,1477.900906
-277.069299,225,1478.239988
-254.531939,186,1478.520984
-9.400879,12,1478.538008
-72.052074,53,1478.626307
-44.590478,25,1478.664258
-82.284342,76,1478.777697
-12.320011,21,1478.808872
-56.389195,34,1478.861259
-15.532364,11,1478.877449
-766.342552,469,1479.604952
-164.112737,96,1479.749061
-84.623174,55,1479.832767
-227.542021,193,1480.143303
-81.238103,52,1480.222964
-275.894143,167,1480.480032
-93.382029,49,1480.551689
-60.764433,57,1480.639229
-63.892169,39,1480.699856
-87.402205,53,1480.782273
-42.329923,37,1480.843692
-58.362706,41,1480.909642
-1872.14294,1000,1482.460629
-34.87516,42,1482.526706
-119.03054,108,1482.690842
-34.747044,52,1482.768124
-29.196854,27,1482.811151
-36.652344,32,1482.858758
-37.802105,26,1482.897722
-156.524429,121,1483.079972
-16.189363,23,1483.115958
-96.176964,68,1483.224812
-15.924126,17,1483.254542
-59.634471,41,1483.317543
-14.895102,9,1483.3319
-18.329631,34,1483.383728
-19.606073,31,1483.430074
-17.586035,9,1483.444314
-59.10085,46,1483.513037
-66.495639,57,1483.59787
-920.503471,558,1484.468225
-95.150759,61,1484.560353
-1619.126248,1000,1486.118112
-689.220633,387,1486.719981
-8.115333,15,1486.742728
-92.204394,76,1486.858153
-77.354456,35,1486.911783
-32.623591,21,1486.943259
-20.689983,27,1486.983596
-37.110719,37,1487.044144
-21.575035,14,1487.06728
-35.74797,20,1487.098176
-12.255518,9,1487.113182
-56.562661,36,1487.17349
-69.150843,54,1487.254669
-47.625703,38,1487.313718
-1418.476893,854,1488.631449
-54.329216,38,1488.695672
-7.731297,11,1488.714921
-34.281201,32,1488.763707
-8.666738,8,1488.777881
-38.644159,33,1488.827427
-30.259643,59,1488.917528
-46.175047,25,1488.955458
-65.24949,52,1489.03378
-99.060458,53,1489.115721
-12.411366,14,1489.137637
-9.506864,18,1489.163321
-22.522261,38,1489.222192
-57.954975,27,1489.262076
-60.840531,51,1489.345051
-73.202653,69,1489.454924
-23.208514,23,1489.492137
-24.146905,12,1489.509391
-32.011517,30,1489.555115
-19.154421,22,1489.590533
-7.781032,8,1489.601376
-1185.670722,703,1490.876477
-12.074558,8,1490.889837
-11.496932,14,1490.908978
-33.2956,34,1490.961594
-117.757274,68,1491.068791
-40.779519,20,1491.099841
-56.400146,46,1491.173061
-1681.297367,1000,1492.730837
-27.388961,27,1492.773615
-88.077077,53,1492.855072
-26.056648,16,1492.878906
-67.165317,56,1492.96298
-1736.198816,1000,1494.510788
-5.815722,13,1494.531811
-53.648145,41,1494.593007
-1679.635262,1000,1496.149584
-110.637,89,1496.284586
-6.664989,22,1496.316335
-131.818887,69,1496.420702
-123.709238,55,1496.503443
-69.276203,42,1496.568447
-11.80885,10,1496.583562
-26.556688,27,1496.630172
-63.678913,38,1496.688636
-21.892078,14,1496.707696
-170.19448,79,1496.827842
-6.161856,16,1496.85307
-21.669204,39,1496.915115
-74.08985,34,1496.966839
-23.390763,24,1497.003775
-42.956615,37,1497.058315
-29.078387,27,1497.100708
-16.725148,11,1497.117026
-113.442087,86,1497.246525
-204.760786,130,1497.450049
-27.30712,15,1497.472884
-40.17323,33,1497.523654
-34.637158,31,1497.569926
-81.258917,41,1497.63216
-41.183311,20,1497.66397
-52.794535,37,1497.720856
-73.474132,45,1497.789587
-1900.759447,1000,1499.333854
-37.296319,18,1499.362293
-67.237713,54,1499.443974
-1840.291923,1000,1500.997148
-58.346533,39,1501.056646
-73.315117,51,1501.132991
-29.801173,18,1501.158559
-6.921627,8,1501.172079
-43.335008,24,1501.210685
-110.492386,76,1501.332915
-14.233837,12,1501.349825
-26.610483,16,1501.376446
-86.333376,51,1501.452902
-72.550475,40,1501.513244
-39.807481,25,1501.551292
-21.33368,15,1501.574068
-103.150381,54,1501.656
-37.279295,40,1501.716544
-45.339165,28,1501.757332
-95.000805,69,1501.862087
-37.15278,23,1501.898369
-47.057658,30,1501.943819
-64.703322,63,1502.044806
-24.91995,11,1502.060865
-1738.780712,1000,1503.624335
-178.225906,126,1503.816688
-20.400856,17,1503.84164
-101.128883,85,1503.970005
-132.711795,83,1504.095604
-55.987806,34,1504.144812
-193.177199,90,1504.280676
-21.583232,12,1504.300658
-21.113011,19,1504.335501
-18.128692,13,1504.35552
-107.23761,80,1504.475781
-748.604052,502,1505.246601
-51.485757,31,1505.293206
-52.557463,51,1505.369703
-27.183778,23,1505.405272
-19.452291,12,1505.422439
-79.661846,56,1505.507491
-19.007697,12,1505.527505
-203.928348,141,1505.738709
-114.95499,70,1506.726997
-17.065283,16,1506.75463
-106.99024,104,1506.912457
-20.103183,67,1507.012045
-22.165624,12,1507.031956
-27.526408,13,1507.049928
-14.602023,21,1507.081092
-99.166724,76,1507.200548
-197.096704,120,1507.382046
-1832.314442,1000,1508.934604
-14.972508,9,1508.946309
-45.664315,23,1508.982195
-16.425346,11,1508.998294
-12.565102,28,1509.045068
-14.480582,12,1509.065675
-11.315129,16,1509.089259
-35.326638,23,1509.125254
-16.36666,17,1509.149832
-24.326337,19,1509.179095
-64.844679,48,1509.253236
-81.062665,41,1509.314311
-13.795269,28,1509.36551
-8.241056,8,1509.376483
-9.175052,34,1509.428502
-17.546446,18,1509.457036
-65.31897,42,1509.518911
-10.194782,8,1509.532228
-53.955847,75,1509.648307
-1832.978528,1000,1511.204202
-46.957109,29,1511.247277
-34.905275,27,1511.290204
-21.708143,17,1511.314685
-25.200792,14,1511.336274
-35.434801,23,1511.376944
-7.382708,7,1511.389434
-20.374076,29,1511.435081
-33.419773,19,1511.464507
-88.059008,57,1511.549121
-47.503744,27,1511.597691
-47.812217,31,1511.64724
-133.557712,68,1511.747922
-5.994877,11,1511.764108
-31.028429,14,1511.785785
-754.422866,415,1512.424086
-24.029336,14,1512.445848
-1676.914472,880,1513.803479
-43.51379,28,1513.846893
-56.658767,20,1513.8772
-16.735219,9,1513.8886
-2009.182847,984,1515.418402
-31.799717,18,1515.447029
-13.162388,9,1515.46142
-22.592926,9,1515.472783
-18.169697,13,1515.49385
-36.48454,13,1515.514977
-14.941272,10,1515.530347
-11.583142,8,1515.540959
-40.904641,19,1515.570228
-183.754866,72,1515.678004
-18.288784,9,1515.692735
-12.259899,9,1515.707275
-1140.339697,579,1516.607255
-15.87998,12,1516.624467
-26.121747,25,1516.662044
-103.664889,58,1516.752122
-21.527542,9,1516.766433
-13.135378,14,1516.785934
-18.063214,10,1516.80828
-11.601964,12,1516.829051
-10.094341,9,1516.843735
-13.087147,7,1516.85356
-17.419959,23,1516.889733
-18.473673,9,1516.901281
-4.993966,16,1516.927769
-9.16952,16,1516.951436
-218.296775,98,1517.098136
-71.595729,55,1517.181249
-105.237283,46,1517.253633
-13.59896,14,1517.272848
-17.877368,11,1517.292173
-12.465804,9,1517.303652
-34.875555,38,1517.362559
-11.856357,9,1517.37687
-24.673192,24,1517.414104
-23.17337,9,1517.425576
-78.913779,38,1517.484777
-12.518513,9,1517.49907
-1875.636638,1000,1519.049474
-9.52981,10,1519.065011
-38.723244,27,1519.104702
-124.766359,60,1519.203496
-49.331508,32,1519.254399
-18.657968,26,1519.294043
-32.917066,21,1519.32552
-41.052958,34,1519.37747
-7.497444,12,1519.394638
-12.710995,11,1519.410776
-55.280367,22,1519.445814
-123.052903,66,1519.5451
-27.329721,46,1519.614128
-1756.506708,1000,1521.177178
-27.538259,21,1521.214759
-132.644746,83,1521.34231
-30.853598,15,1521.365029
-67.895965,52,1521.442394
-98.867272,48,1521.525499
-26.177739,23,1521.561746
-18.148729,15,1521.584622
-12.884577,10,1521.599998
-25.860296,22,1521.632133
-118.921797,84,1521.760295
-109.580435,51,1521.837234
-9.035651,10,1521.852665
-10.410387,9,1521.867069
-24.320612,25,1521.905377
-67.595015,45,1521.974812
-105.846846,75,1522.092567
-18.645236,9,1522.107726
-184.367211,103,1523.176498
-145.047577,60,1523.267549
-38.843957,22,1523.302444
-1791.924129,1000,1524.836534
-20.679373,14,1524.85569
-26.880597,15,1524.878462
-12.211282,11,1524.898221
-15.369726,24,1524.932242
-20.080371,11,1524.951533
-1749.865857,1000,1526.517479
-23.013353,17,1526.543465
-49.395005,24,1526.582133
-26.943025,17,1526.607319
-41.554116,20,1526.637495
-218.188685,126,1526.826187
-32.000476,13,1526.847146
-1726.942809,1000,1528.380058
-1662.301941,1000,1529.939287
-63.680174,63,1530.034949
-23.357267,22,1530.067047
-115.252532,59,1530.163997
-132.316922,97,1530.309438
-33.178505,36,1530.363665
-5.056099,11,1530.38352
-17.712657,10,1530.399756
-1631.121233,1000,1531.949531
-280.029633,203,1532.252486
-51.509215,36,1532.306732
-48.6622,45,1532.374412
-1631.830114,1000,1533.946746
-1568.09195,1000,1535.492867
-29.880119,13,1535.514031
-1494.780749,1000,1537.052235
-76.101834,71,1537.166253
-1439.393723,1000,1540.279205
-81.289883,56,1540.362489
-260.61218,186,1540.645433
-9.738046,9,1540.656877
-1485.581687,1000,1542.191757
-124.938966,69,1542.299887
-77.49464,72,1542.409774
-1487.844071,1000,1543.955175
-50.425354,48,1544.031673
-79.591075,77,1544.151443
-6.745417,12,1544.168461
-11.608197,9,1544.182605
-44.190394,42,1544.244631
-8.651114,19,1544.273891
-8.660531,8,1544.291142
-12.770709,9,1544.302628
-59.074352,57,1544.389565
-103.824394,100,1544.5399
-321.54009,294,1544.998442
-6.063048,10,1545.013567
-68.153001,55,1545.096069
-1543.902061,1000,1546.633971
-37.89959,30,1546.679231
-212.063207,168,1546.929816
-7.004629,9,1546.944094
-15.25308,8,1546.957319
-319.023065,214,1547.285092
-198.487487,138,1547.496542
-877.929547,479,1548.225036
-228.156546,145,1548.440569
-49.83093,28,1548.481878
-1655.001376,1000,1550.010036
-13.443504,11,1550.02905
-108.434388,87,1550.16675
-5.21053,9,1550.180987
-85.730162,55,1550.263131
-18.628642,11,1550.279104
-113.126513,90,1550.413774
-1618.598165,1000,1551.970587
-47.10008,27,1552.010745
-1420.534222,1000,1553.561075
-19.17702,10,1553.577341
-1399.308674,1000,1555.134659
-1505.185889,1000,1556.82573
-217.844755,170,1557.080951
-18.012286,10,1557.096089
-15.693143,11,1557.115149
-33.83864,22,1557.147337
-20.608757,9,1557.161586
-9.588214,9,1557.175784
-12.352258,11,1557.191866
-5.659645,10,1557.206971
-1457.745054,1000,1558.747194
-38.944628,30,1558.796254
-39.70674,19,1558.829198
-24.57538,12,1558.846536
-94.430751,47,1558.916829
-68.460879,53,1558.996944
-1445.251184,1000,1560.549055
-1609.324008,1000,1562.097136
-86.782787,77,1562.217872
-167.262965,113,1562.394138
-9.36001,19,1562.423371
-57.815416,74,1562.535168
-200.067148,185,1562.82985
-1391.25795,1000,1564.387727
-1331.506184,1000,1565.932276
-1478.272131,1000,1567.476461
-69.015381,36,1567.530619
-151.457822,112,1567.698383
-173.509913,105,1567.856545
-1512.188325,1000,1569.404543
-379.770333,242,1569.780585
-27.864139,25,1569.823643
-490.7389,251,1570.225222
-1479.299135,1000,1572.73892
-68.415631,59,1572.828491
-1310.152335,1000,1574.383763
-29.371078,17,1574.408954
-20.963714,10,1574.424287
-145.795833,97,1574.580201
-1439.194384,1000,1576.150927
-30.897921,25,1576.189082
-22.796036,15,1576.212244
-1465.002367,1000,1577.785027
-67.957955,70,1577.892706
-1184.237684,1000,1579.455359
-60.772509,39,1579.515448
-11.454667,11,1579.53164
-414.883103,292,1579.988179
-53.270024,42,1580.052748
-47.564082,50,1580.129405
-82.218139,87,1580.264155
-1379.446931,1000,1581.826436
-1411.378244,1000,1583.426033
-1349.093976,1000,1585.010262
-28.996149,16,1585.034858
-112.087615,71,1585.144223
-1368.730559,1000,1586.722625
-12.737976,15,1586.746831
-18.208326,34,1586.801768
-1243.669705,1000,1591.447712
-1311.317408,1000,1593.010169
-1124.883384,1000,1594.719042
-620.41326,561,1595.594455
-89.675242,137,1595.818369
-1192.203401,1000,1597.393668
-1236.632678,1000,1599.077427
-141.216568,127,1599.278422
-30.988588,20,1599.308939
-1158.636341,1000,1600.925214
-106.014104,77,1601.041536
-53.57213,47,1601.115017
-23.369271,19,1601.141806
-54.089159,32,1601.192966
-1214.216219,1000,1602.780031
-51.245249,22,1602.812682
-62.558254,33,1602.8651
-27.117754,30,1602.910827
-51.808414,49,1602.985493
-41.77654,30,1603.036556
-170.05646,131,1603.23967
-54.53352,36,1603.297573
-144.604942,147,1603.519531
-116.859452,73,1603.632079
-102.999573,66,1603.732142
-32.704891,20,1603.76257
-1243.078226,1000,1605.322351
-1230.445867,1000,1606.878573
-9.676618,11,1606.894928
-18.023224,12,1607.53131
-9.079884,12,1607.55143
-86.461916,42,1607.616693
-32.768466,32,1607.664069
-33.315049,20,1607.694467
-128.203531,113,1607.866143
-3.455174,11,1607.882362
-5.665626,8,1607.892831
-7.625242,17,1607.92081
-23.006322,10,1607.935846
-36.680159,30,1607.981302
-2.552127,13,1607.999274
-22.455922,10,1608.01462
-22.104789,13,1608.035511
-49.510553,25,1608.073297
-43.342381,28,1608.116729
-3.829428,36,1608.170375
-84.428841,54,1608.252427
-34.211414,25,1608.30596
-19.090382,23,1608.340731
-106.285326,79,1608.46104
-7.798008,9,1608.475303
2.353183,26,1608.513991
-1415.79458,1000,1610.063793
-18.640438,15,1610.088027
-25.767439,17,1610.114035
-16.063259,17,1610.143106
-31.766964,54,1610.229347
-5.685348,21,1610.261375
-70.366552,52,1610.349368
-7.400438,12,1610.369349
-28.798739,26,1610.408103
-8.453322,11,1610.424264
-26.137116,21,1610.455391
-73.628107,45,1610.52346
-72.393093,63,1610.61996
-32.286801,24,1610.664654
-39.226908,21,1610.696405
-25.877329,11,1610.713358
-73.434733,41,1610.777656
-53.222128,29,1610.82271
-25.398854,12,1610.839995
-19.798831,11,1610.859519
-101.408335,39,1610.91679
-58.583502,27,1610.9592
-29.837418,16,1610.982883
-26.212262,20,1611.013133
-8.516351,18,1611.042817
-11.770397,14,1611.062749
-1375.011303,1000,1612.617493
-28.83652,23,1612.653914
-38.540167,28,1612.69803
-17.47558,11,1612.714536
-45.713437,40,1612.775287
-45.093978,48,1612.845977
-44.251243,25,1612.884655
-72.908515,39,1612.944344
-7.415484,14,1612.970581
-25.740859,13,1612.994762
-17.833829,12,1613.01247
-65.954722,37,1613.067106
-26.825044,26,1613.108734
-17.86401,8,1613.119416
-15.365078,11,1613.135581
-29.478242,16,1613.163001
-37.022137,20,1613.193415
-8.876772,11,1613.209642
-29.77698,20,1613.239991
-40.0086,37,1613.297202
-69.737909,46,1613.366243
-32.065036,24,1613.406318
-7.336796,21,1613.437499
-31.433639,15,1613.460192
-36.202462,13,1613.481119
-24.296985,18,1613.509875
-19.995919,10,1613.525211
-27.477355,17,1613.549826
-906.650068,704,1614.656343
-81.45846,82,1614.779859
-31.799091,19,1614.809991
-39.821515,26,1614.849124
-91.011335,50,1614.926156
-27.81245,17,1614.955144
-22.556254,16,1614.980409
-22.312361,36,1615.038252
-98.098578,38,1615.099961
-16.557002,12,1615.117488
-62.713541,26,1615.156474
-68.034052,34,1615.208841
-51.425182,25,1615.247056
-14.737049,12,1615.264215
-57.743644,33,1615.32146
-27.888815,13,1615.344399
-60.824121,38,1615.400377
-21.183532,27,1615.444065
-73.704738,51,1615.522935
-11.380661,12,1615.540336
-40.909748,16,1615.564202
-31.198259,21,1615.598895
-38.660952,29,1615.642054
-42.66139,25,1615.68044
-25.522171,14,1615.702741
-20.789681,13,1615.723841
-29.522155,13,1615.742802
-44.324228,29,1615.789718
-74.407164,40,1615.854482
-13.730739,11,1615.871989
-20.618469,18,1615.90205
-80.750525,36,1615.958291
-27.133386,19,1615.987915
-14.635001,13,1616.00917
-33.149107,15,1616.03248
-77.116455,48,1616.109216
-17.903992,10,1616.12623
-34.297271,21,1616.158301
-72.013654,63,1616.256456
-42.037287,34,1616.309006
-55.72508,23,1616.341937
-31.704731,15,1616.364729
-17.231316,12,1616.384831
-22.571813,11,1616.400931
-13.910057,9,1616.415415
-109.533191,62,1616.508572
-96.526401,59,1616.599652
-27.529425,12,1616.616946
-152.801482,101,1616.774158
-20.479699,10,1616.789604
-14.454653,12,1616.807075
-88.093462,96,1616.959685
-25.81765,17,1616.987336
-15.651466,14,1617.006512
-11.886682,10,1617.022565
-1414.220455,1000,1618.594056
-26.991512,13,1618.61536
-77.606293,54,1618.697659
-119.978222,91,1618.83552
-54.92087,26,1618.875016
-50.354716,30,1618.920589
-30.586391,16,1618.944328
-16.503071,9,1618.958563
-34.673734,17,1618.986168
-41.874219,18,1619.012095
-38.580376,14,1619.034694
-73.271275,39,1619.097342
-51.526918,25,1619.137566
-33.055265,18,1619.164532
-91.23091,30,1619.210471
-60.353099,29,1619.263325
-42.354452,25,1619.301354
-21.589926,18,1619.329973
-28.661009,23,1619.363238
-17.376361,13,1619.385068
-54.493616,33,1619.438777
-93.432354,48,1619.513158
-19.361073,13,1619.534381
-1427.486778,1000,1621.107161
-43.679106,24,1621.144422
-114.62097,43,1621.207926
-27.877458,14,1621.229833
-48.892505,26,1621.26924
-1411.103811,1000,1622.828237
-33.386356,19,1622.85872
-49.125779,29,1622.903881
-81.003306,53,1622.984442
-69.447175,32,1623.035092
-1440.656798,1000,1624.696639
-29.486262,14,1624.718757
-19.300816,10,1624.734094
-31.004521,13,1624.752121
-19.776102,12,1624.772084
-301.49632,220,1625.128117
-19.078699,10,1625.144192
